Order_ID,Customer_ID,Ship_Date,Freight_Cost
O0005331,C00018,2026-05-17,223.46
O0005332,C00001,2026-05-20,528.5
O0005333,C00001,2026-05-07,540.22
O0005334,C00084,2026-05-19,33.37
O0005335,C00091,2026-05-09,20.02
O0005336,C00001,2026-05-16,379.09
O0005337,C00001,2026-05-24,472.83
O0005338,C00001,2026-05-09,174.92
O0005339,C00001,2026-05-07,9.22
O0005340,C00003,2026-05-08,525.58
O0005341,C00053,2026-05-21,172.41
O0005342,C00001,2026-05-27,511.77
O0005343,C00001,2026-05-02,277.8
O0005344,C00001,2026-05-19,787.82
O0005345,C00001,2026-05-14,216.68
O0005346,C00005,2026-05-21,358.92
O0005347,C00043,2026-05-19,135.46
O0005348,C00001,2026-05-24,479.77
O0005349,C00063,2026-05-15,62.2
O0005350,C00001,2026-05-27,148.98
O0005351,C00006,2026-05-15,345.95
O0005352,C00010,2026-05-25,400.22
O0005353,C00003,2026-05-27,156.44
O0005354,C00108,2026-05-12,11.15
O0005355,C00013,2026-05-10,125.23
O0005356,C00006,2026-05-14,386.64
O0005357,C00006,2026-05-10,455.27
O0005358,C00011,2026-05-09,187.67
O0005359,C00002,2026-05-26,11.9
O0005360,C00095,2026-05-01,37.73
O0005361,C00090,2026-05-15,54.05
O0005362,C00001,2026-05-11,317.72
O0005363,C00085,2026-05-28,1.67
O0005364,C00008,2026-05-09,262.6
O0005365,C00007,2026-05-26,273.44
O0005366,C00001,2026-05-03,204.04
O0005367,C00001,2026-05-25,230.79
O0005368,C00008,2026-05-28,203.9
O0005369,C00001,2026-05-02,355.76
O0005370,C00004,2026-05-09,184.61
O0005371,C00007,2026-05-01,315.34
O0005372,C00116,2026-05-28,0.67
O0005373,C00018,2026-05-02,129.74
O0005374,C00010,2026-05-21,93.38
O0005375,C00001,2026-05-05,640.25
O0005376,C00003,2026-05-08,851.17
O0005377,C00018,2026-05-05,159.57
O0005378,C00080,2026-05-01,41.29
O0005379,C00004,2026-05-20,186.68
O0005380,C00017,2026-05-20,11.42
O0005381,C00001,2026-05-07,586.41
O0005382,C00004,2026-05-04,483.86
O0005383,C00005,2026-05-10,11.62
O0005384,C00002,2026-05-13,24.29
O0005385,C00109,2026-05-19,39.79
O0005386,C00007,2026-05-21,8.53
O0005387,C00011,2026-05-02,282.09
O0005388,C00001,2026-05-25,51.76
O0005389,C00003,2026-05-23,96.95
O0005390,C00001,2026-05-04,207.47
O0005391,C00011,2026-05-27,164.16
O0005392,C00009,2026-05-03,288.92
O0005393,C00001,2026-05-11,116.77
O0005394,C00002,2026-05-02,246.83
O0005395,C00007,2026-05-20,560.08
O0005396,C00016,2026-05-03,108.93
O0005397,C00109,2026-05-17,37.73
O0005398,C00036,2026-05-02,157.33
O0005399,C00001,2026-05-27,592.56
O0005400,C00098,2026-05-04,32.81
O0005401,C00001,2026-05-01,395.42
O0005402,C00001,2026-05-07,498.71
O0005403,C00004,2026-05-25,238.97
O0005404,C00089,2026-05-22,1.36
O0005405,C00001,2026-05-05,169.01
O0005406,C00036,2026-05-24,4.4
O0005407,C00098,2026-05-13,57.73
O0005408,C00001,2026-05-23,737.47
O0005409,C00087,2026-05-18,16.59
O0005410,C00002,2026-05-24,78.02
O0005411,C00031,2026-05-11,144.26
O0005412,C00065,2026-05-22,9.05
O0005413,C00082,2026-05-16,1.48
O0005414,C00025,2026-05-22,38.0
O0005415,C00022,2026-05-01,107.83
O0005416,C00086,2026-05-23,27.37
O0005417,C00028,2026-05-01,51.66
O0005418,C00007,2026-05-12,32.37
O0005419,C00048,2026-05-19,44.01
O0005420,C00108,2026-05-05,0.87
O0005421,C00001,2026-05-04,220.11
O0005422,C00008,2026-05-25,589.14
O0005423,C00006,2026-05-05,628.01
O0005424,C00071,2026-05-14,19.86
O0005425,C00001,2026-05-15,414.09
O0005426,C00034,2026-05-11,58.34
O0005427,C00037,2026-05-23,116.25
O0005428,C00004,2026-05-10,165.93
O0005429,C00034,2026-05-23,1.46
O0005430,C00034,2026-05-28,168.96
O0005431,C00005,2026-05-28,253.51
O0005432,C00048,2026-05-26,127.38
O0005433,C00108,2026-05-27,3.17
O0005434,C00045,2026-05-03,85.76
O0005435,C00001,2026-05-17,399.01
O0005436,C00088,2026-05-25,21.78
O0005437,C00049,2026-05-03,104.61
O0005438,C00115,2026-05-02,51.25
O0005439,C00044,2026-05-13,207.65
O0005440,C00081,2026-05-28,61.39
O0005441,C00067,2026-05-02,66.01
O0005442,C00035,2026-05-03,194.2
O0005443,C00013,2026-05-21,333.92
O0005444,C00002,2026-05-07,778.5
O0005445,C00043,2026-05-01,129.49
O0005446,C00007,2026-05-25,183.43
O0005447,C00003,2026-05-24,355.62
O0005448,C00030,2026-05-22,122.64
O0005449,C00037,2026-05-10,193.65
O0005450,C00001,2026-05-18,695.69
O0005451,C00060,2026-05-12,79.0
O0005452,C00009,2026-05-28,137.48
O0005453,C00003,2026-05-14,193.91
O0005454,C00002,2026-05-06,672.54
O0005455,C00005,2026-05-15,275.24
O0005456,C00016,2026-05-27,2.97
O0005457,C00116,2026-05-05,23.85
O0005458,C00001,2026-05-13,252.25
O0005459,C00004,2026-05-20,395.64
O0005460,C00101,2026-05-25,37.91
O0005461,C00001,2026-06-08,148.35
O0005462,C00084,2026-06-12,2.04
O0005463,C00003,2026-06-16,49.12
O0005464,C00014,2026-06-10,227.99
O0005465,C00076,2026-06-18,40.77
O0005466,C00001,2026-06-01,380.54
O0005467,C00009,2026-06-09,230.64
O0005468,C00041,2026-06-13,150.62
O0005469,C00027,2026-06-18,256.85
O0005470,C00026,2026-06-27,4.63
O0005471,C00002,2026-06-01,166.58
O0005472,C00002,2026-06-15,583.93
O0005473,C00001,2026-06-13,135.1
O0005474,C00021,2026-06-25,54.53
O0005475,C00001,2026-06-01,217.3
O0005476,C00055,2026-06-09,16.99
O0005477,C00060,2026-06-04,33.18
O0005478,C00013,2026-06-05,334.16
O0005479,C00007,2026-06-15,504.31
O0005480,C00115,2026-06-11,3.65
O0005481,C00066,2026-06-09,46.91
O0005482,C00076,2026-06-09,82.23
O0005483,C00004,2026-06-26,268.17
O0005484,C00016,2026-06-11,134.18
O0005485,C00066,2026-06-06,23.53
O0005486,C00007,2026-06-25,45.88
O0005487,C00004,2026-06-07,296.7
O0005488,C00049,2026-06-26,1.56
O0005489,C00044,2026-06-14,62.87
O0005490,C00001,2026-06-27,926.56
O0005491,C00001,2026-06-25,203.98
O0005492,C00069,2026-06-10,68.92
O0005493,C00005,2026-06-11,84.63
O0005494,C00026,2026-06-25,47.74
O0005495,C00001,2026-06-27,278.02
O0005496,C00002,2026-06-10,222.29
O0005497,C00001,2026-06-15,395.34
O0005498,C00039,2026-06-24,3.6
O0005499,C00001,2026-06-17,5.72
O0005500,C00007,2026-06-17,236.17
O0005501,C00062,2026-06-24,68.24
O0005502,C00006,2026-06-14,88.79
O0005503,C00025,2026-06-21,120.02
O0005504,C00001,2026-06-21,195.98
O0005505,C00065,2026-06-13,13.84
O0005506,C00008,2026-06-22,409.11
O0005507,C00009,2026-06-19,165.99
O0005508,C00062,2026-06-19,32.14
O0005509,C00037,2026-06-09,70.7
O0005510,C00012,2026-06-02,347.49
O0005511,C00005,2026-06-27,344.43
O0005512,C00060,2026-06-04,43.24
O0005513,C00013,2026-06-06,642.99
O0005514,C00001,2026-06-27,525.25
O0005515,C00069,2026-06-01,11.46
O0005516,C00010,2026-06-22,418.05
O0005517,C00008,2026-06-27,454.67
O0005518,C00016,2026-06-20,111.02
O0005519,C00103,2026-06-09,14.55
O0005520,C00052,2026-06-02,83.78
O0005521,C00081,2026-06-22,24.25
O0005522,C00001,2026-06-14,186.42
O0005523,C00072,2026-06-25,111.68
O0005524,C00002,2026-06-19,396.86
O0005525,C00003,2026-06-04,41.24
O0005526,C00001,2026-06-03,739.99
O0005527,C00001,2026-06-08,354.55
O0005528,C00045,2026-06-13,108.07
O0005529,C00002,2026-06-23,166.19
O0005530,C00006,2026-06-07,182.89
O0005531,C00002,2026-06-05,138.49
O0005532,C00027,2026-06-20,74.73
O0005533,C00050,2026-06-24,122.02
O0005534,C00001,2026-06-13,513.31
O0005535,C00002,2026-06-21,413.1
O0005536,C00001,2026-06-08,253.72
O0005537,C00010,2026-06-03,185.35
O0005538,C00001,2026-06-15,189.53
O0005539,C00002,2026-06-12,485.35
O0005540,C00021,2026-06-15,136.79
O0005541,C00001,2026-06-01,326.64
O0005542,C00001,2026-06-06,133.71
O0005543,C00093,2026-06-22,49.99
O0005544,C00023,2026-06-01,4.36
O0005545,C00001,2026-06-01,848.12
O0005546,C00004,2026-06-11,218.62
O0005547,C00007,2026-06-07,124.93
O0005548,C00006,2026-06-08,158.97
O0005549,C00001,2026-06-15,653.44
O0005550,C00001,2026-06-17,326.55
O0005551,C00008,2026-06-22,232.29
O0005552,C00024,2026-06-02,169.91
O0005553,C00018,2026-06-04,15.35
O0005554,C00001,2026-06-13,10.99
O0005555,C00002,2026-06-09,364.68
O0005556,C00017,2026-06-05,29.57
O0005557,C00005,2026-06-09,548.76
O0005558,C00007,2026-06-09,824.13
O0005559,C00021,2026-06-25,162.08
O0005560,C00001,2026-06-01,79.05
O0005561,C00005,2026-06-21,421.35
O0005562,C00027,2026-06-25,94.18
O0005563,C00003,2026-06-23,472.74
O0005564,C00002,2026-06-22,385.85
O0005565,C00027,2026-06-20,165.68
O0005566,C00012,2026-06-16,403.85
O0005567,C00003,2026-06-17,508.4
O0005568,C00022,2026-06-22,133.71
O0005569,C00001,2026-06-14,708.59
O0005570,C00002,2026-06-15,252.08
O0005571,C00002,2026-06-04,659.75
O0005572,C00056,2026-06-01,40.14
O0005573,C00001,2026-06-19,91.21
O0005574,C00022,2026-06-13,60.75
O0005575,C00082,2026-06-28,23.0
O0005576,C00001,2026-06-08,142.9
O0005577,C00018,2026-06-21,247.28
O0005578,C00003,2026-06-04,122.35
O0005579,C00001,2026-06-10,825.34
O0005580,C00020,2026-06-07,7.0
O0005581,C00002,2026-06-19,7.2
O0005582,C00008,2026-06-06,11.73
O0005583,C00090,2026-06-28,73.0
O0005584,C00001,2026-06-10,465.37
O0005585,C00002,2026-06-04,425.79
O0005586,C00087,2026-06-02,73.8
O0005587,C00021,2026-06-18,3.0
O0005588,C00012,2026-06-26,69.4
O0005589,C00003,2026-06-20,44.51
O0005590,C00017,2026-06-07,3.68
O0005591,C00031,2026-06-28,2.58
O0005592,C00051,2026-06-24,129.6
O0005593,C00047,2026-06-04,94.99
O0005594,C00101,2026-06-18,20.18
O0005595,C00002,2026-06-10,675.48
O0005596,C00083,2026-06-24,16.72
O0005597,C00030,2026-06-16,177.79
O0005598,C00001,2026-06-17,340.21
O0005599,C00044,2026-06-05,253.84
O0005600,C00049,2026-06-28,149.76
O0005601,C00001,2026-06-14,688.3
O0005602,C00005,2026-06-26,60.05
O0005603,C00016,2026-06-15,171.35
O0005604,C00002,2026-06-23,428.67
O0005605,C00090,2026-06-23,41.43
O0005606,C00107,2026-06-12,4.04
O0005607,C00092,2026-06-13,13.91
O0005608,C00022,2026-06-07,26.95
O0005609,C00003,2026-06-26,32.75
O0005610,C00002,2026-06-15,270.03
O0005611,C00092,2026-06-06,126.74
O0005612,C00001,2026-06-06,150.02
O0005613,C00116,2026-06-21,26.59
O0005614,C00086,2026-06-11,7.28
O0005615,C00022,2026-06-19,51.99
O0005616,C00007,2026-06-23,711.83
O0005617,C00009,2026-06-23,478.2
O0005618,C00026,2026-06-18,92.92
O0005619,C00002,2026-06-10,436.18
O0005620,C00001,2026-06-26,473.72
O0005621,C00007,2026-06-28,436.78
O0005622,C00003,2026-06-13,683.65
O0005623,C00044,2026-06-15,71.19
O0005624,C00001,2026-06-02,539.87
O0005625,C00014,2026-06-03,13.75
O0005626,C00003,2026-06-03,472.8
O0005627,C00015,2026-06-28,109.55
O0005628,C00018,2026-06-11,155.7
O0005629,C00014,2026-06-21,450.7
O0005630,C00065,2026-06-01,6.26
O0005631,C00082,2026-06-01,18.6
O0005632,C00001,2026-06-06,345.37
O0005633,C00036,2026-06-26,27.52
O0005634,C00038,2026-06-24,39.59
O0005635,C00001,2026-06-19,465.17
O0005636,C00008,2026-06-17,375.29
O0005637,C00003,2026-06-02,326.5
O0005638,C00002,2026-06-05,662.64
O0005639,C00002,2026-06-12,243.4
O0005640,C00051,2026-06-19,3.58
O0005641,C00046,2026-06-18,187.86
O0005642,C00034,2026-06-05,45.25
O0005643,C00007,2026-06-05,60.16
O0005644,C00101,2026-06-18,13.18
O0005645,C00006,2026-06-22,761.64
O0005646,C00001,2026-06-17,441.35
O0005647,C00009,2026-06-08,64.88
O0005648,C00001,2026-06-03,4.32
O0005649,C00001,2026-06-24,393.0
O0005650,C00099,2026-06-17,21.56
O0005651,C00024,2026-06-28,69.48
O0005652,C00002,2026-06-18,298.59
O0005653,C00002,2026-06-18,257.42
O0005654,C00075,2026-06-20,9.21
O0005655,C00068,2026-06-28,94.67
O0005656,C00037,2026-06-25,155.37
O0005657,C00002,2026-06-01,576.91
O0005658,C00002,2026-06-21,438.68
O0005659,C00061,2026-06-22,16.71
O0005660,C00018,2026-06-21,70.72
O0005661,C00053,2026-06-14,88.72
O0005662,C00009,2026-06-28,78.77
O0005663,C00001,2026-06-26,548.8
O0005664,C00051,2026-06-13,125.66
O0005665,C00001,2026-06-16,946.0
O0005666,C00004,2026-06-01,412.05
O0005667,C00060,2026-06-10,14.96
O0005668,C00001,2026-06-10,48.82
O0005669,C00036,2026-06-25,391.34
O0005670,C00001,2026-06-13,331.9
O0005671,C00004,2026-06-20,429.85
O0005672,C00054,2026-06-03,114.77
O0005673,C00001,2026-06-17,452.2
O0005674,C00102,2026-06-26,41.89
O0005675,C00002,2026-06-14,546.71
O0005676,C00025,2026-06-02,11.99
O0005677,C00001,2026-06-23,193.83
O0005678,C00001,2026-06-20,511.69
O0005679,C00020,2026-06-21,8.36
O0005680,C00045,2026-06-28,87.01
O0005681,C00021,2026-06-04,148.69
O0005682,C00008,2026-06-14,639.47
O0005683,C00076,2026-06-27,17.08
O0005684,C00003,2026-06-28,179.87
O0005685,C00052,2026-06-07,23.05
O0005686,C00028,2026-06-14,169.43
O0005687,C00097,2026-06-20,43.43
O0005688,C00029,2026-06-14,53.55
O0005689,C00108,2026-06-21,20.9
O0005690,C00100,2026-06-11,98.9
O0005691,C00028,2026-06-02,113.05
O0005692,C00043,2026-06-13,6.18
O0005693,C00001,2026-06-12,570.95
O0005694,C00002,2026-06-16,101.38
O0005695,C00018,2026-06-28,65.51
O0005696,C00001,2026-06-13,203.85
O0005697,C00063,2026-06-02,9.37
O0005698,C00073,2026-06-15,18.81
O0005699,C00074,2026-06-12,9.72
O0005700,C00005,2026-06-27,282.24
O0005701,C00002,2026-06-09,509.98
O0005702,C00016,2026-06-21,60.14
O0005703,C00106,2026-06-14,45.33
O0005704,C00035,2026-06-24,110.23
O0005705,C00022,2026-06-09,57.42
O0005706,C00001,2026-06-02,120.92
O0005707,C00004,2026-06-17,414.11
O0005708,C00006,2026-06-17,793.71
O0005709,C00001,2026-06-25,29.05
O0005710,C00016,2026-06-04,173.2
O0005711,C00005,2026-06-15,52.8
O0005712,C00001,2026-06-10,549.0
O0005713,C00014,2026-06-18,241.84
O0005714,C00001,2026-06-05,455.29
O0005715,C00013,2026-06-18,1005.46
O0005716,C00011,2026-06-08,247.87
O0005717,C00002,2026-06-26,329.3
O0005718,C00108,2026-06-11,19.79
O0005719,C00002,2026-06-16,51.74
O0005720,C00045,2026-06-28,75.59
O0005721,C00064,2026-07-28,12.14
O0005722,C00002,2026-07-05,44.7
O0005723,C00045,2026-07-23,18.54
O0005724,C00054,2026-07-21,24.38
O0005725,C00046,2026-07-04,104.92
O0005726,C00060,2026-07-26,23.51
O0005727,C00001,2026-07-25,536.37
O0005728,C00023,2026-07-16,264.56
O0005729,C00004,2026-07-18,388.49
O0005730,C00052,2026-07-17,126.86
O0005731,C00017,2026-07-05,183.82
O0005732,C00057,2026-07-08,27.96
O0005733,C00037,2026-07-10,66.96
O0005734,C00035,2026-07-17,4.94
O0005735,C00011,2026-07-13,580.28
O0005736,C00004,2026-07-23,258.3
O0005737,C00001,2026-07-24,390.01
O0005738,C00004,2026-07-25,557.28
O0005739,C00086,2026-07-19,94.47
O0005740,C00024,2026-07-18,76.1
O0005741,C00051,2026-07-04,69.18
O0005742,C00004,2026-07-09,538.36
O0005743,C00001,2026-07-20,267.19
O0005744,C00001,2026-07-28,124.57
O0005745,C00027,2026-07-24,61.79
O0005746,C00004,2026-07-26,233.97
O0005747,C00001,2026-07-23,563.44
O0005748,C00001,2026-07-27,59.54
O0005749,C00079,2026-07-23,25.83
O0005750,C00040,2026-07-19,125.74
O0005751,C00001,2026-07-25,445.83
O0005752,C00033,2026-07-22,304.28
O0005753,C00002,2026-07-20,21.26
O0005754,C00022,2026-07-17,87.06
O0005755,C00001,2026-07-16,117.67
O0005756,C00106,2026-07-24,36.94
O0005757,C00001,2026-07-02,530.87
O0005758,C00101,2026-07-10,55.61
O0005759,C00088,2026-07-18,15.04
O0005760,C00001,2026-07-05,954.58
O0005761,C00067,2026-07-02,19.03
O0005762,C00001,2026-07-23,739.69
O0005763,C00075,2026-07-08,1.3
O0005764,C00001,2026-07-12,134.89
O0005765,C00016,2026-07-10,252.77
O0005766,C00001,2026-07-15,294.61
O0005767,C00001,2026-07-04,6.9
O0005768,C00005,2026-07-15,325.22
O0005769,C00063,2026-07-20,1.85
O0005770,C00001,2026-07-08,254.67
O0005771,C00001,2026-07-13,53.63
O0005772,C00017,2026-07-21,139.73
O0005773,C00001,2026-07-01,329.24
O0005774,C00023,2026-07-02,137.22
O0005775,C00018,2026-07-06,288.39
O0005776,C00007,2026-07-18,158.62
O0005777,C00001,2026-07-24,504.58
O0005778,C00046,2026-07-27,156.08
O0005779,C00088,2026-07-18,17.72
O0005780,C00053,2026-07-10,66.17
O0005781,C00002,2026-07-08,82.12
O0005782,C00018,2026-07-25,14.42
O0005783,C00036,2026-07-26,11.37
O0005784,C00002,2026-07-03,120.35
O0005785,C00001,2026-07-20,31.01
O0005786,C00053,2026-07-23,48.11
O0005787,C00033,2026-07-10,209.66
O0005788,C00005,2026-07-12,313.22
O0005789,C00001,2026-07-02,199.02
O0005790,C00001,2026-07-24,582.85
O0005791,C00029,2026-07-28,242.79
O0005792,C00007,2026-07-23,259.04
O0005793,C00004,2026-07-17,443.96
O0005794,C00049,2026-07-01,141.0
O0005795,C00054,2026-07-22,177.06
O0005796,C00034,2026-07-06,297.66
O0005797,C00010,2026-07-24,518.53
O0005798,C00013,2026-07-24,321.22
O0005799,C00022,2026-07-18,94.06
O0005800,C00045,2026-07-24,231.94
O0005801,C00002,2026-07-10,271.79
O0005802,C00005,2026-07-14,60.97
O0005803,C00002,2026-07-16,687.6
O0005804,C00047,2026-07-09,132.93
O0005805,C00002,2026-07-22,294.97
O0005806,C00002,2026-07-14,519.08
O0005807,C00061,2026-07-08,65.14
O0005808,C00042,2026-07-08,243.27
O0005809,C00077,2026-07-27,17.61
O0005810,C00071,2026-07-28,40.87
O0005811,C00012,2026-07-18,405.58
O0005812,C00056,2026-07-26,1.47
O0005813,C00031,2026-07-02,21.55
O0005814,C00051,2026-07-25,70.64
O0005815,C00003,2026-07-18,974.46
O0005816,C00001,2026-07-12,177.36
O0005817,C00078,2026-07-20,27.3
O0005818,C00001,2026-07-23,1081.14
O0005819,C00015,2026-07-28,411.6
O0005820,C00046,2026-07-04,1.99
O0005821,C00001,2026-07-21,381.09
O0005822,C00002,2026-07-03,276.33
O0005823,C00003,2026-07-16,245.17
O0005824,C00001,2026-07-05,350.44
O0005825,C00041,2026-07-23,327.91
O0005826,C00033,2026-07-08,162.46
O0005827,C00001,2026-07-04,174.71
O0005828,C00001,2026-07-02,367.18
O0005829,C00002,2026-07-18,667.02
O0005830,C00004,2026-07-08,218.89
O0005831,C00004,2026-07-28,318.93
O0005832,C00002,2026-07-20,357.05
O0005833,C00107,2026-07-16,74.81
O0005834,C00063,2026-07-11,43.23
O0005835,C00002,2026-07-21,5.96
O0005836,C00065,2026-07-27,35.93
O0005837,C00076,2026-07-25,42.02
O0005838,C00011,2026-07-14,239.38
O0005839,C00010,2026-07-15,238.38
O0005840,C00002,2026-07-24,507.86
O0005841,C00002,2026-07-10,511.65
O0005842,C00012,2026-07-16,44.09
O0005843,C00001,2026-07-03,290.17
O0005844,C00113,2026-07-04,41.89
O0005845,C00006,2026-07-25,183.91
O0005846,C00002,2026-07-03,741.27
O0005847,C00027,2026-07-16,1.68
O0005848,C00001,2026-07-11,281.25
O0005849,C00001,2026-07-18,4.38
O0005850,C00019,2026-07-26,105.9
O0005851,C00009,2026-07-08,326.85
O0005852,C00001,2026-07-18,582.1
O0005853,C00108,2026-07-03,33.07
O0005854,C00089,2026-07-13,76.6
O0005855,C00044,2026-07-09,196.34
O0005856,C00001,2026-07-18,400.1
O0005857,C00009,2026-07-28,16.0
O0005858,C00018,2026-07-02,46.94
O0005859,C00002,2026-07-04,295.08
O0005860,C00001,2026-07-03,458.78
O0005861,C00001,2026-07-15,280.33
O0005862,C00001,2026-07-17,464.19
O0005863,C00004,2026-07-23,382.11
O0005864,C00004,2026-07-15,335.63
O0005865,C00015,2026-07-23,510.61
O0005866,C00001,2026-07-22,644.66
O0005867,C00001,2026-07-28,671.38
O0005868,C00033,2026-07-21,39.44
O0005869,C00023,2026-07-14,161.0
O0005870,C00003,2026-07-05,239.13
O0005871,C00092,2026-07-18,27.14
O0005872,C00003,2026-07-04,289.2
O0005873,C00017,2026-07-17,105.46
O0005874,C00003,2026-07-17,163.1
O0005875,C00001,2026-07-08,272.78
O0005876,C00013,2026-07-11,711.12
O0005877,C00030,2026-07-04,253.09
O0005878,C00010,2026-07-03,254.37
O0005879,C00007,2026-07-27,520.62
O0005880,C00006,2026-07-26,649.1
O0005881,C00002,2026-07-11,362.06
O0005882,C00039,2026-07-04,95.63
O0005883,C00027,2026-07-12,162.35
O0005884,C00043,2026-07-24,69.3
O0005885,C00002,2026-07-13,479.07
O0005886,C00004,2026-07-19,447.24
O0005887,C00083,2026-07-16,76.2
O0005888,C00002,2026-07-12,184.58
O0005889,C00001,2026-07-05,660.03
O0005890,C00009,2026-07-21,114.45
O0005891,C00057,2026-07-08,48.97
O0005892,C00040,2026-07-07,67.48
O0005893,C00030,2026-07-16,73.53
O0005894,C00081,2026-07-05,12.0
O0005895,C00047,2026-07-22,172.27
O0005896,C00001,2026-07-09,461.85
O0005897,C00059,2026-07-10,33.65
O0005898,C00001,2026-07-19,434.07
O0005899,C00023,2026-07-26,148.02
O0005900,C00063,2026-07-22,23.69
O0005901,C00001,2026-07-05,267.26
O0005902,C00004,2026-07-11,95.84
O0005903,C00004,2026-07-10,385.54
O0005904,C00001,2026-07-18,688.29
O0005905,C00001,2026-07-25,212.12
O0005906,C00002,2026-07-25,9.36
O0005907,C00089,2026-07-09,46.11
O0005908,C00031,2026-07-07,97.04
O0005909,C00114,2026-07-16,32.91
O0005910,C00013,2026-07-23,261.29
O0005911,C00003,2026-07-23,552.02
O0005912,C00008,2026-07-09,281.64
O0005913,C00011,2026-07-24,298.85
O0005914,C00001,2026-07-18,930.38
O0005915,C00001,2026-07-25,125.28
O0005916,C00076,2026-07-20,24.09
O0005917,C00012,2026-07-16,297.3
O0005918,C00100,2026-07-05,45.83
O0005919,C00001,2026-07-24,401.01
O0005920,C00004,2026-07-04,248.17
O0005921,C00001,2026-07-12,406.72
O0005922,C00021,2026-07-18,216.57
O0005923,C00001,2026-07-24,104.13
O0005924,C00001,2026-07-22,314.37
O0005925,C00001,2026-07-07,54.32
O0005926,C00043,2026-07-21,175.19
O0005927,C00005,2026-07-25,691.74
O0005928,C00120,2026-07-13,82.1
O0005929,C00002,2026-07-04,112.76
O0005930,C00001,2026-07-09,665.84
O0005931,C00004,2026-07-10,12.78
O0005932,C00001,2026-07-12,273.99
O0005933,C00034,2026-07-17,223.5
O0005934,C00003,2026-07-22,323.77
O0005935,C00002,2026-07-21,392.98
O0005936,C00014,2026-07-19,398.06
O0005937,C00001,2026-07-10,445.94
O0005938,C00001,2026-07-18,723.77
O0005939,C00002,2026-07-16,151.16
O0005940,C00002,2026-07-25,434.96
O0005941,C00002,2026-07-17,179.57
O0005942,C00012,2026-07-28,257.76
O0005943,C00050,2026-07-12,67.94
O0005944,C00028,2026-07-17,113.68
O0005945,C00086,2026-07-17,16.02
O0005946,C00032,2026-07-05,221.94
O0005947,C00001,2026-07-24,143.37
O0005948,C00012,2026-07-04,803.35
O0005949,C00035,2026-07-26,15.53
O0005950,C00084,2026-07-12,71.14
O0005951,C00009,2026-07-26,27.68
O0005952,C00107,2026-07-19,84.82
O0005953,C00034,2026-07-22,82.1
O0005954,C00028,2026-07-14,157.88
O0005955,C00039,2026-07-18,77.69
O0005956,C00001,2026-07-20,306.73
O0005957,C00016,2026-07-04,153.12
O0005958,C00001,2026-07-03,511.8
O0005959,C00001,2026-07-13,13.68
O0005960,C00028,2026-07-18,361.33
O0005961,C00001,2026-07-09,391.0
O0005962,C00013,2026-07-12,34.12
O0005963,C00004,2026-07-11,630.75
O0005964,C00061,2026-07-26,51.47
O0005965,C00114,2026-07-15,6.46
O0005966,C00010,2026-07-08,25.37
O0005967,C00007,2026-07-20,782.76
O0005968,C00007,2026-07-03,548.08
O0005969,C00002,2026-07-24,679.13
O0005970,C00008,2026-07-20,254.93
O0005971,C00015,2026-07-04,573.27
O0005972,C00014,2026-07-03,447.88
O0005973,C00008,2026-07-21,255.84
O0005974,C00059,2026-07-06,6.75
O0005975,C00001,2026-07-15,399.84
O0005976,C00093,2026-07-08,11.33
O0005977,C00008,2026-07-16,44.18
O0005978,C00004,2026-07-01,64.44
O0005979,C00100,2026-07-22,28.69
