Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Org,Business_Unit,Region_ID,Currency_Code,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Returns_Amount,Rebate_Amount,Freight_Revenue,Tax_Amount,COGS_Amount
T0003731,O0001244,INV0001866,IL0003731,2026-05-22,2026-05-22,C00169,P0099,SO03,BU3,R01,USD,876,1910.56,164.19,1669.26,21.75,66.25,10.89,93.69,1346.44
T0003732,O0001244,INV0001866,IL0003732,2025-02-14,2025-02-14,C00088,P0128,SO02,BU1,R04,USD,878,879.32,53.71,796.72,14.85,42.94,28.9,42.13,587.11
T0003733,O0001245,INV0001867,IL0003733,2026-04-21,2026-04-21,C00029,P0002,SO02,BU4,R03,USD,257,483.03,45.52,411.41,3.29,23.84,1.03,12.15,319.72
T0003734,O0001245,INV0001867,IL0003734,2025-04-08,2025-04-08,C00315,P0001,SO01,BU3,R02,USD,451,1149.42,95.94,1010.3,13.21,37.81,7.84,44.82,730.76
T0003735,O0001245,INV0001868,IL0003735,2026-12-02,2026-12-02,C00086,P0128,SO05,BU2,R03,USD,798,1794.3,32.12,1680.55,49.03,66.74,34.14,9.02,958.95
T0003736,O0001246,INV0001868,IL0003736,2025-12-23,2025-12-23,C00084,P0067,SO02,BU3,R02,USD,1113,1662.38,142.84,1528.57,1.31,29.73,40.07,33.22,1139.08
T0003737,O0001246,INV0001869,IL0003737,2026-10-29,2026-10-29,C00154,P0065,SO05,BU4,R01,USD,558,1306.05,104.39,1172.32,23.26,40.55,34.47,55.68,742.31
T0003738,O0001246,INV0001869,IL0003738,2026-10-30,2026-10-30,C00197,P0046,SO04,BU1,R03,USD,424,702.19,0.45,676.91,12.11,36.0,23.28,21.17,487.84
T0003739,O0001247,INV0001870,IL0003739,2026-11-12,2026-11-12,C00039,P0091,SO05,BU3,R04,USD,478,935.73,38.74,856.59,9.3,33.3,2.2,53.71,625.72
T0003740,O0001247,INV0001870,IL0003740,2025-06-09,2025-06-09,C00179,P0023,SO04,BU4,R02,USD,72,193.23,1.73,191.32,3.08,4.81,7.71,7.75,118.55
T0003741,O0001247,INV0001871,IL0003741,2025-10-08,2025-10-08,C00143,P0096,SO04,BU2,R04,USD,889,2417.99,18.66,2360.61,29.61,53.52,44.41,1.58,1415.5
T0003742,O0001248,INV0001871,IL0003742,2025-04-05,2025-04-05,C00369,P0086,SO02,BU2,R01,USD,563,454.0,45.16,401.71,10.47,0.03,3.37,9.62,301.06
T0003743,O0001248,INV0001872,IL0003743,2026-01-23,2026-01-23,C00356,P0078,SO05,BU3,R02,USD,768,997.94,64.11,874.32,23.05,50.94,14.48,11.79,606.98
T0003744,O0001248,INV0001872,IL0003744,2025-05-23,2025-05-23,C00302,P0123,SO01,BU4,R03,USD,626,252.4,1.48,249.89,0.02,7.21,6.2,14.02,177.14
T0003745,O0001249,INV0001873,IL0003745,2025-06-05,2025-06-05,C00124,P0063,SO02,BU2,R02,USD,618,1581.77,67.42,1515.29,33.34,10.2,44.48,91.63,1041.14
T0003746,O0001249,INV0001873,IL0003746,2025-04-11,2025-04-11,C00429,P0097,SO01,BU3,R03,USD,461,1128.94,101.31,968.89,7.44,51.87,0.57,59.36,606.33
T0003747,O0001249,INV0001874,IL0003747,2025-10-31,2025-10-31,C00085,P0140,SO05,BU4,R03,USD,10,27.19,1.93,24.32,0.06,1.33,0.45,0.11,17.46
T0003748,O0001250,INV0001874,IL0003748,2026-08-13,2026-08-13,C00412,P0097,SO04,BU4,R02,USD,730,1822.52,87.3,1712.23,46.95,5.06,29.02,6.54,1077.56
T0003749,O0001250,INV0001875,IL0003749,2026-03-20,2026-03-20,C00434,P0118,SO02,BU2,R01,USD,689,1183.98,31.87,1132.27,4.25,42.78,27.19,37.19,851.71
T0003750,O0001250,INV0001875,IL0003750,2026-09-16,2026-09-16,C00221,P0052,SO04,BU4,R03,USD,1188,3318.44,136.86,3060.02,3.21,169.75,51.4,98.79,1638.09
T0003751,O0001251,INV0001876,IL0003751,2026-09-23,2026-09-23,C00216,P0018,SO05,BU1,R04,USD,316,567.41,52.78,511.93,3.73,16.01,17.04,11.14,358.32
T0003752,O0001251,INV0001876,IL0003752,2026-04-26,2026-04-26,C00232,P0145,SO03,BU2,R04,USD,1051,2732.49,41.84,2626.43,63.75,68.42,67.95,136.2,2066.14
T0003753,O0001251,INV0001877,IL0003753,2026-07-05,2026-07-05,C00352,P0111,SO01,BU2,R04,USD,925,2602.95,239.63,2250.32,14.63,99.64,1.27,5.63,1817.42
T0003754,O0001252,INV0001877,IL0003754,2026-03-27,2026-03-27,C00034,P0084,SO04,BU1,R01,USD,1009,2375.59,140.26,2289.4,25.3,15.11,94.48,128.5,1707.02
T0003755,O0001252,INV0001878,IL0003755,2025-08-10,2025-08-10,C00197,P0116,SO05,BU1,R03,USD,189,67.13,2.2,63.93,0.9,2.7,2.6,2.4,37.43
T0003756,O0001252,INV0001878,IL0003756,2026-07-02,2026-07-02,C00094,P0076,SO03,BU1,R03,USD,641,1721.09,110.59,1498.92,42.99,76.78,8.19,8.37,941.77
T0003757,O0001253,INV0001879,IL0003757,2025-11-30,2025-11-30,C00029,P0146,SO04,BU1,R03,USD,353,689.27,53.94,623.22,13.66,14.17,15.72,20.47,454.11
T0003758,O0001253,INV0001879,IL0003758,2026-07-06,2026-07-06,C00044,P0058,SO04,BU4,R02,USD,138,159.17,8.16,153.68,0.36,2.11,5.14,0.28,112.2
T0003759,O0001253,INV0001880,IL0003759,2026-03-27,2026-03-27,C00305,P0013,SO05,BU2,R01,USD,895,1914.32,53.87,1816.6,15.03,81.07,52.25,41.79,1211.71
T0003760,O0001254,INV0001880,IL0003760,2026-09-12,2026-09-12,C00390,P0058,SO05,BU4,R03,USD,532,1385.22,68.5,1334.12,23.46,7.09,47.95,6.78,907.7
T0003761,O0001254,INV0001881,IL0003761,2026-12-04,2026-12-04,C00083,P0112,SO03,BU2,R02,USD,121,28.6,1.43,24.87,0.85,1.51,0.06,1.61,17.11
T0003762,O0001254,INV0001881,IL0003762,2025-03-16,2025-03-16,C00457,P0075,SO05,BU2,R01,USD,175,231.91,14.81,207.03,6.06,4.96,0.95,9.92,160.62
T0003763,O0001255,INV0001882,IL0003763,2026-09-16,2026-09-16,C00143,P0042,SO01,BU1,R04,USD,848,2164.52,101.47,2087.42,36.18,3.55,64.1,50.36,1489.9
T0003764,O0001255,INV0001882,IL0003764,2025-06-07,2025-06-07,C00144,P0003,SO04,BU1,R04,USD,992,1461.91,100.02,1321.53,42.76,25.91,28.31,0.63,818.32
T0003765,O0001255,INV0001883,IL0003765,2025-08-25,2025-08-25,C00031,P0051,SO03,BU3,R04,USD,758,266.97,20.99,241.4,6.93,1.36,3.71,7.35,169.89
T0003766,O0001256,INV0001883,IL0003766,2025-06-05,2025-06-05,C00352,P0080,SO05,BU4,R04,USD,632,1183.04,55.4,1084.7,9.37,62.44,28.87,63.99,763.23
T0003767,O0001256,INV0001884,IL0003767,2026-06-03,2026-06-03,C00478,P0055,SO01,BU2,R03,USD,753,286.89,16.43,277.48,0.71,2.15,9.88,4.12,170.12
T0003768,O0001256,INV0001884,IL0003768,2026-09-30,2026-09-30,C00428,P0035,SO05,BU1,R02,USD,917,2415.93,117.49,2267.72,55.07,7.29,31.64,107.78,1366.61
T0003769,O0001257,INV0001885,IL0003769,2026-03-09,2026-03-09,C00260,P0045,SO03,BU4,R02,USD,748,1615.31,42.63,1567.19,33.64,22.75,50.9,57.33,816.69
T0003770,O0001257,INV0001885,IL0003770,2025-01-05,2025-01-05,C00061,P0031,SO01,BU3,R03,USD,704,1023.9,61.64,915.67,23.92,37.85,15.18,13.51,770.73
T0003771,O0001257,INV0001886,IL0003771,2026-07-13,2026-07-13,C00391,P0093,SO02,BU4,R04,USD,518,310.49,29.03,286.26,4.38,0.24,9.42,4.85,202.05
T0003772,O0001258,INV0001886,IL0003772,2026-04-19,2026-04-19,C00164,P0043,SO01,BU3,R02,USD,316,631.81,45.32,593.2,2.79,8.16,17.66,8.49,320.25
T0003773,O0001258,INV0001887,IL0003773,2025-12-24,2025-12-24,C00409,P0124,SO04,BU3,R01,USD,895,939.84,41.09,891.15,15.56,25.37,33.33,0.77,549.49
T0003774,O0001258,INV0001887,IL0003774,2026-12-28,2026-12-28,C00133,P0084,SO01,BU3,R03,USD,1081,322.46,28.8,294.58,7.56,3.03,11.51,17.69,158.54
T0003775,O0001259,INV0001888,IL0003775,2026-07-09,2026-07-09,C00082,P0133,SO03,BU1,R01,USD,393,454.07,15.77,431.25,6.0,4.49,3.44,13.64,311.09
T0003776,O0001259,INV0001888,IL0003776,2026-03-15,2026-03-15,C00449,P0041,SO02,BU4,R01,USD,1047,2849.1,206.26,2570.13,32.52,82.04,41.85,148.68,1797.15
T0003777,O0001259,INV0001889,IL0003777,2025-05-20,2025-05-20,C00215,P0037,SO02,BU3,R04,USD,179,496.74,49.36,442.95,5.56,0.55,1.68,4.21,265.97
T0003778,O0001260,INV0001889,IL0003778,2026-04-06,2026-04-06,C00383,P0007,SO02,BU3,R04,USD,625,1392.37,115.49,1193.3,36.53,71.77,24.72,63.24,1028.91
T0003779,O0001260,INV0001890,IL0003779,2026-12-16,2026-12-16,C00279,P0131,SO04,BU2,R04,USD,443,950.41,8.53,884.46,28.15,51.62,22.35,32.5,581.95
T0003780,O0001260,INV0001890,IL0003780,2026-12-08,2026-12-08,C00498,P0086,SO03,BU4,R01,USD,1046,703.02,65.73,609.59,11.62,38.52,22.44,27.94,476.12
T0003781,O0001261,INV0001891,IL0003781,2025-08-17,2025-08-17,C00338,P0100,SO01,BU3,R01,USD,937,1889.74,68.74,1802.75,11.07,67.05,59.87,101.77,1112.86
T0003782,O0001261,INV0001891,IL0003782,2025-12-07,2025-12-07,C00059,P0041,SO01,BU3,R02,USD,795,471.44,7.97,450.68,0.17,25.01,12.39,24.34,329.9
T0003783,O0001261,INV0001892,IL0003783,2025-09-20,2025-09-20,C00347,P0069,SO05,BU1,R02,USD,1168,2353.4,90.99,2247.32,14.81,7.36,7.08,148.29,1576.25
T0003784,O0001262,INV0001892,IL0003784,2025-02-15,2025-02-15,C00469,P0111,SO04,BU3,R03,USD,424,761.46,20.03,719.93,1.7,39.84,20.04,26.14,478.35
T0003785,O0001262,INV0001893,IL0003785,2025-06-05,2025-06-05,C00316,P0037,SO03,BU3,R02,USD,790,449.51,26.17,406.02,13.48,9.34,5.5,14.41,239.12
T0003786,O0001262,INV0001893,IL0003786,2026-12-19,2026-12-19,C00254,P0028,SO02,BU2,R03,USD,512,668.36,12.74,650.43,0.25,13.84,8.9,34.4,499.24
T0003787,O0001263,INV0001894,IL0003787,2025-06-30,2025-06-30,C00162,P0009,SO04,BU3,R01,USD,795,1445.31,10.6,1442.63,9.29,13.36,30.57,68.18,942.41
T0003788,O0001263,INV0001894,IL0003788,2025-01-02,2025-01-02,C00347,P0141,SO02,BU1,R02,USD,1072,2872.0,219.0,2696.17,45.26,14.49,102.92,53.29,1748.79
T0003789,O0001263,INV0001895,IL0003789,2025-06-28,2025-06-28,C00469,P0053,SO03,BU1,R03,USD,62,51.63,5.02,45.07,0.79,1.44,0.69,1.6,32.85
T0003790,O0001264,INV0001895,IL0003790,2025-09-25,2025-09-25,C00401,P0070,SO02,BU3,R01,USD,1009,543.55,6.14,538.45,3.24,12.9,17.18,37.45,369.09
T0003791,O0001264,INV0001896,IL0003791,2026-03-03,2026-03-03,C00109,P0144,SO03,BU4,R03,USD,158,330.11,2.51,321.49,9.13,1.0,4.02,6.68,205.82
T0003792,O0001264,INV0001896,IL0003792,2025-09-04,2025-09-04,C00024,P0121,SO04,BU3,R04,USD,1009,1069.14,82.47,931.5,16.44,46.28,7.55,36.26,679.43
T0003793,O0001265,INV0001897,IL0003793,2025-02-03,2025-02-03,C00034,P0135,SO01,BU4,R01,USD,581,822.29,49.2,731.68,17.6,31.32,7.51,49.4,423.03
T0003794,O0001265,INV0001897,IL0003794,2026-01-01,2026-01-01,C00317,P0113,SO05,BU2,R03,USD,803,160.36,0.92,155.66,3.3,0.94,0.46,4.88,100.67
T0003795,O0001265,INV0001898,IL0003795,2025-01-18,2025-01-18,C00158,P0046,SO03,BU4,R03,USD,297,445.14,14.01,423.02,7.27,2.25,1.41,24.04,253.24
T0003796,O0001266,INV0001898,IL0003796,2025-01-25,2025-01-25,C00213,P0056,SO01,BU1,R03,USD,545,267.43,9.2,253.07,6.94,2.46,4.24,10.03,169.79
T0003797,O0001266,INV0001899,IL0003797,2025-01-10,2025-01-10,C00295,P0089,SO03,BU4,R04,USD,208,556.25,1.03,551.49,15.0,2.12,13.39,29.25,397.66
T0003798,O0001266,INV0001899,IL0003798,2025-03-07,2025-03-07,C00116,P0102,SO01,BU2,R02,USD,329,230.5,15.04,215.35,0.52,8.4,8.81,12.82,122.04
T0003799,O0001267,INV0001900,IL0003799,2026-10-31,2026-10-31,C00455,P0144,SO03,BU3,R04,USD,648,125.06,10.82,110.68,2.83,2.67,1.94,1.83,90.33
T0003800,O0001267,INV0001900,IL0003800,2026-02-17,2026-02-17,C00019,P0120,SO01,BU4,R02,USD,302,775.63,12.16,738.22,14.72,12.04,1.51,49.4,527.15
T0003801,O0001267,INV0001901,IL0003801,2025-01-08,2025-01-08,C00223,P0053,SO02,BU4,R04,USD,478,393.59,8.14,375.64,0.32,20.67,11.18,8.56,235.34
T0003802,O0001268,INV0001901,IL0003802,2025-03-11,2025-03-11,C00019,P0080,SO04,BU3,R02,USD,567,674.11,8.06,638.33,4.94,32.57,9.79,32.58,337.66
T0003803,O0001268,INV0001902,IL0003803,2025-12-13,2025-12-13,C00052,P0053,SO03,BU4,R02,USD,267,68.97,2.73,65.12,0.42,3.28,2.58,3.77,49.23
T0003804,O0001268,INV0001902,IL0003804,2025-06-03,2025-06-03,C00151,P0001,SO01,BU4,R04,USD,643,276.04,23.26,245.02,2.8,9.59,4.63,4.06,158.58
T0003805,O0001269,INV0001903,IL0003805,2025-02-21,2025-02-21,C00114,P0099,SO03,BU4,R01,USD,1069,2920.94,105.71,2767.14,24.36,35.55,11.82,97.7,1663.84
T0003806,O0001269,INV0001903,IL0003806,2026-12-21,2026-12-21,C00006,P0008,SO03,BU2,R03,USD,621,280.88,3.98,269.19,3.18,5.57,1.04,9.79,159.21
T0003807,O0001269,INV0001904,IL0003807,2026-10-26,2026-10-26,C00063,P0069,SO03,BU1,R04,USD,752,146.26,12.14,133.89,0.08,4.65,4.5,3.47,107.23
T0003808,O0001270,INV0001904,IL0003808,2026-01-05,2026-01-05,C00262,P0075,SO03,BU1,R03,USD,598,1134.05,6.65,1104.24,17.08,47.58,41.5,16.51,551.09
T0003809,O0001270,INV0001905,IL0003809,2025-01-03,2025-01-03,C00049,P0097,SO02,BU4,R01,USD,225,400.97,21.96,363.04,7.27,8.95,0.25,21.64,259.14
T0003810,O0001270,INV0001905,IL0003810,2025-12-24,2025-12-24,C00017,P0117,SO01,BU3,R01,USD,255,671.7,49.91,613.03,18.64,14.4,24.28,15.2,411.41
T0003811,O0001271,INV0001906,IL0003811,2025-01-22,2025-01-22,C00144,P0103,SO04,BU4,R04,USD,811,1548.04,102.46,1375.88,31.28,77.26,38.84,18.9,866.06
T0003812,O0001271,INV0001906,IL0003812,2026-09-11,2026-09-11,C00346,P0111,SO02,BU4,R01,USD,880,1422.34,105.75,1260.72,27.16,65.06,36.35,14.53,995.19
T0003813,O0001271,INV0001907,IL0003813,2025-05-26,2025-05-26,C00455,P0001,SO04,BU1,R04,USD,1148,3207.63,25.77,3239.34,2.87,40.11,100.46,64.47,1844.45
T0003814,O0001272,INV0001907,IL0003814,2026-01-21,2026-01-21,C00386,P0076,SO03,BU3,R01,USD,527,504.97,7.2,468.74,14.6,23.9,9.47,19.1,339.41
T0003815,O0001272,INV0001908,IL0003815,2026-03-25,2026-03-25,C00481,P0076,SO01,BU3,R01,USD,456,160.51,4.76,155.96,2.8,3.14,6.15,0.54,120.23
T0003816,O0001272,INV0001908,IL0003816,2026-10-06,2026-10-06,C00317,P0005,SO04,BU2,R03,USD,726,721.93,14.14,672.12,6.83,36.18,7.34,32.37,510.55
T0003817,O0001273,INV0001909,IL0003817,2026-08-31,2026-08-31,C00131,P0053,SO04,BU2,R02,USD,200,56.3,4.41,50.6,0.04,1.61,0.36,2.28,32.12
T0003818,O0001273,INV0001909,IL0003818,2025-04-30,2025-04-30,C00136,P0111,SO05,BU2,R04,USD,915,265.35,22.18,234.61,3.33,6.42,1.19,7.03,131.77
T0003819,O0001273,INV0001910,IL0003819,2025-06-21,2025-06-21,C00089,P0093,SO01,BU2,R01,USD,697,726.55,66.53,649.81,14.4,3.21,7.4,19.16,367.73
T0003820,O0001274,INV0001910,IL0003820,2025-07-11,2025-07-11,C00280,P0008,SO04,BU3,R04,USD,719,703.76,4.87,667.51,7.81,26.28,2.71,45.69,386.54
T0003821,O0001274,INV0001911,IL0003821,2026-09-21,2026-09-21,C00019,P0090,SO03,BU2,R02,USD,559,928.16,51.39,840.88,12.41,31.32,7.84,43.73,665.85
T0003822,O0001274,INV0001911,IL0003822,2026-09-26,2026-09-26,C00323,P0027,SO01,BU1,R02,USD,1122,692.16,40.49,613.02,13.53,37.14,12.02,34.85,353.38
T0003823,O0001275,INV0001912,IL0003823,2026-01-27,2026-01-27,C00146,P0099,SO04,BU1,R01,USD,847,2044.66,204.46,1831.79,23.07,52.13,66.79,42.43,1200.37
T0003824,O0001275,INV0001912,IL0003824,2025-02-18,2025-02-18,C00285,P0067,SO02,BU4,R03,USD,128,277.54,2.16,258.03,7.22,13.52,3.39,14.96,194.94
T0003825,O0001275,INV0001913,IL0003825,2026-08-11,2026-08-11,C00298,P0145,SO05,BU1,R01,USD,739,1057.44,1.65,1007.74,18.4,51.42,21.77,10.18,543.04
T0003826,O0001276,INV0001913,IL0003826,2025-12-19,2025-12-19,C00322,P0086,SO04,BU4,R01,USD,523,427.08,28.88,382.6,1.96,16.05,2.41,25.14,234.43
T0003827,O0001276,INV0001914,IL0003827,2026-11-20,2026-11-20,C00445,P0139,SO04,BU2,R03,USD,700,1682.66,19.83,1669.51,38.49,11.31,56.48,61.83,1180.66
T0003828,O0001276,INV0001914,IL0003828,2025-12-24,2025-12-24,C00096,P0136,SO02,BU3,R04,USD,97,237.65,8.05,225.91,0.11,5.66,2.08,10.61,115.07
T0003829,O0001277,INV0001915,IL0003829,2025-08-19,2025-08-19,C00416,P0014,SO03,BU4,R04,USD,1161,3002.81,86.93,2892.34,9.42,71.14,57.02,119.95,2107.04
T0003830,O0001277,INV0001915,IL0003830,2026-12-14,2026-12-14,C00353,P0017,SO04,BU3,R01,USD,261,558.8,18.35,512.14,14.16,27.08,12.93,12.69,273.7
T0003831,O0001277,INV0001916,IL0003831,2026-05-12,2026-05-12,C00151,P0079,SO02,BU4,R04,USD,578,141.84,6.19,128.92,4.02,7.76,5.05,4.1,77.9
T0003832,O0001278,INV0001916,IL0003832,2026-03-21,2026-03-21,C00242,P0054,SO03,BU2,R01,USD,635,530.86,40.97,482.89,14.74,9.27,17.01,14.35,316.22
T0003833,O0001278,INV0001917,IL0003833,2025-11-19,2025-11-19,C00307,P0119,SO05,BU4,R02,USD,344,579.19,10.43,567.44,7.11,5.23,11.02,10.51,305.16
T0003834,O0001278,INV0001917,IL0003834,2025-08-22,2025-08-22,C00251,P0011,SO02,BU3,R02,USD,171,291.47,28.81,257.05,2.85,6.5,3.74,1.97,205.66
T0003835,O0001279,INV0001918,IL0003835,2025-09-29,2025-09-29,C00033,P0060,SO05,BU2,R01,USD,401,94.72,4.25,85.11,1.47,4.46,0.57,3.02,60.78
T0003836,O0001279,INV0001918,IL0003836,2026-01-29,2026-01-29,C00416,P0141,SO03,BU3,R04,USD,893,240.4,8.52,226.52,5.2,1.15,0.99,2.54,168.73
T0003837,O0001279,INV0001919,IL0003837,2025-10-02,2025-10-02,C00096,P0061,SO04,BU2,R04,USD,502,682.02,49.71,619.79,4.4,9.35,1.23,3.26,368.97
T0003838,O0001280,INV0001919,IL0003838,2025-09-27,2025-09-27,C00099,P0074,SO03,BU3,R02,USD,395,434.38,29.28,389.56,9.33,19.23,13.02,3.39,225.88
T0003839,O0001280,INV0001920,IL0003839,2025-04-22,2025-04-22,C00380,P0074,SO05,BU3,R02,USD,791,2096.39,35.76,2048.36,28.0,29.44,45.17,107.55,1526.24
T0003840,O0001280,INV0001920,IL0003840,2025-12-19,2025-12-19,C00160,P0031,SO04,BU1,R04,USD,672,1792.69,142.25,1662.61,22.46,30.1,64.73,7.47,1357.33
T0003841,O0001281,INV0001921,IL0003841,2025-04-11,2025-04-11,C00399,P0102,SO02,BU1,R04,USD,1103,1161.02,20.45,1130.04,14.02,30.23,33.72,68.68,561.77
T0003842,O0001281,INV0001921,IL0003842,2026-06-20,2026-06-20,C00455,P0069,SO03,BU4,R04,USD,1133,791.85,9.86,769.12,12.99,15.94,16.06,5.6,600.79
T0003843,O0001281,INV0001922,IL0003843,2026-01-18,2026-01-18,C00462,P0111,SO01,BU1,R03,USD,1073,1710.15,8.08,1639.86,34.78,88.79,61.36,71.26,1064.25
T0003844,O0001282,INV0001922,IL0003844,2026-11-19,2026-11-19,C00067,P0073,SO05,BU2,R02,USD,833,1943.56,35.87,1863.85,30.72,18.22,5.1,90.35,1044.59
T0003845,O0001282,INV0001923,IL0003845,2025-02-04,2025-02-04,C00475,P0140,SO05,BU3,R02,USD,455,1010.15,43.83,953.55,6.11,14.55,7.89,5.7,511.37
T0003846,O0001282,INV0001923,IL0003846,2026-04-08,2026-04-08,C00467,P0035,SO05,BU1,R02,USD,422,661.99,65.91,595.83,6.07,0.25,6.07,26.78,461.64
T0003847,O0001283,INV0001924,IL0003847,2025-08-24,2025-08-24,C00142,P0146,SO04,BU4,R03,USD,175,219.26,10.75,208.79,1.68,2.23,4.19,14.23,139.68
T0003848,O0001283,INV0001924,IL0003848,2026-07-23,2026-07-23,C00415,P0025,SO02,BU3,R04,USD,488,1294.18,61.48,1210.77,5.11,49.73,32.91,66.19,914.67
T0003849,O0001283,INV0001925,IL0003849,2025-04-16,2025-04-16,C00286,P0020,SO02,BU4,R03,USD,717,1848.35,121.84,1685.8,10.28,69.98,39.55,20.64,904.9
T0003850,O0001284,INV0001925,IL0003850,2025-07-24,2025-07-24,C00204,P0125,SO03,BU3,R02,USD,845,267.95,6.39,264.22,4.05,1.07,7.78,8.42,185.58
T0003851,O0001284,INV0001926,IL0003851,2025-01-14,2025-01-14,C00080,P0131,SO01,BU4,R04,USD,644,1143.94,1.64,1110.72,5.49,57.47,31.38,5.52,719.09
T0003852,O0001284,INV0001926,IL0003852,2025-12-13,2025-12-13,C00356,P0008,SO03,BU4,R02,USD,190,245.97,13.21,226.96,1.28,6.91,2.39,3.52,160.05
T0003853,O0001285,INV0001927,IL0003853,2026-10-26,2026-10-26,C00277,P0085,SO04,BU3,R03,USD,467,1258.33,125.27,1090.53,29.34,61.79,48.6,60.09,883.32
T0003854,O0001285,INV0001927,IL0003854,2026-10-24,2026-10-24,C00489,P0133,SO04,BU4,R01,USD,570,750.46,26.14,724.07,13.36,10.12,23.23,36.96,484.21
T0003855,O0001285,INV0001928,IL0003855,2025-09-06,2025-09-06,C00485,P0045,SO02,BU2,R03,USD,908,569.23,17.11,555.74,8.74,3.1,15.46,31.11,327.53
T0003856,O0001286,INV0001928,IL0003856,2026-11-20,2026-11-20,C00426,P0041,SO03,BU4,R01,USD,116,274.11,10.66,264.26,4.54,0.97,6.32,0.69,161.18
T0003857,O0001286,INV0001929,IL0003857,2025-03-28,2025-03-28,C00142,P0020,SO05,BU1,R03,USD,1159,2954.64,0.26,3027.51,26.14,17.09,116.36,7.87,2132.99
T0003858,O0001286,INV0001929,IL0003858,2026-07-30,2026-07-30,C00104,P0108,SO05,BU1,R04,USD,593,975.19,29.99,957.42,9.65,9.97,31.84,65.35,616.78
T0003859,O0001287,INV0001930,IL0003859,2026-03-12,2026-03-12,C00360,P0018,SO01,BU4,R04,USD,463,1076.01,13.98,991.19,14.59,57.34,1.09,52.6,641.82
T0003860,O0001287,INV0001930,IL0003860,2026-09-18,2026-09-18,C00449,P0085,SO03,BU3,R01,USD,501,635.47,36.16,592.94,11.1,14.91,19.64,28.97,356.94
T0003861,O0001287,INV0001931,IL0003861,2026-08-31,2026-08-31,C00281,P0065,SO03,BU4,R01,USD,860,1084.03,76.79,993.09,21.97,28.36,36.18,54.3,633.1
T0003862,O0001288,INV0001931,IL0003862,2026-06-04,2026-06-04,C00140,P0091,SO03,BU4,R02,USD,711,1042.68,50.22,970.35,15.51,30.08,23.48,18.79,701.35
T0003863,O0001288,INV0001932,IL0003863,2025-12-14,2025-12-14,C00259,P0060,SO04,BU2,R02,USD,160,257.66,17.55,222.95,6.22,12.92,1.98,8.45,144.72
T0003864,O0001288,INV0001932,IL0003864,2026-08-03,2026-08-03,C00463,P0043,SO02,BU3,R04,USD,782,219.12,2.86,217.53,1.76,0.05,3.08,7.56,157.16
T0003865,O0001289,INV0001933,IL0003865,2025-03-05,2025-03-05,C00080,P0031,SO01,BU4,R04,USD,1068,685.76,22.83,647.28,19.74,20.95,25.04,34.39,504.5
T0003866,O0001289,INV0001933,IL0003866,2025-01-04,2025-01-04,C00493,P0060,SO05,BU3,R03,USD,851,626.51,10.14,623.07,5.48,7.68,19.86,31.67,474.89
T0003867,O0001289,INV0001934,IL0003867,2025-02-01,2025-02-01,C00156,P0055,SO01,BU4,R02,USD,533,224.07,3.51,214.73,4.11,10.13,8.41,5.64,139.71
T0003868,O0001290,INV0001934,IL0003868,2025-11-23,2025-11-23,C00440,P0031,SO01,BU1,R04,USD,1083,1389.81,118.58,1251.26,25.63,45.37,51.03,43.45,668.31
T0003869,O0001290,INV0001935,IL0003869,2026-05-30,2026-05-30,C00106,P0053,SO03,BU3,R01,USD,491,256.06,7.78,244.13,1.28,6.63,3.76,6.13,143.77
T0003870,O0001290,INV0001935,IL0003870,2025-02-13,2025-02-13,C00034,P0104,SO02,BU4,R01,USD,928,1070.08,34.17,1031.15,9.67,22.25,27.16,70.2,680.0
T0003871,O0001291,INV0001936,IL0003871,2026-12-03,2026-12-03,C00465,P0127,SO01,BU1,R01,USD,708,872.82,76.06,780.17,8.83,15.1,7.34,41.68,594.2
T0003872,O0001291,INV0001936,IL0003872,2025-10-18,2025-10-18,C00060,P0014,SO04,BU3,R02,USD,838,165.67,0.48,160.35,2.15,3.46,0.77,9.03,120.28
T0003873,O0001291,INV0001937,IL0003873,2025-03-10,2025-03-10,C00338,P0088,SO02,BU3,R01,USD,172,233.25,9.47,218.76,5.63,2.11,2.72,9.2,136.42
T0003874,O0001292,INV0001937,IL0003874,2026-12-21,2026-12-21,C00303,P0024,SO02,BU1,R04,USD,183,176.27,4.06,162.77,3.65,8.52,2.73,5.14,115.2
T0003875,O0001292,INV0001938,IL0003875,2026-04-15,2026-04-15,C00171,P0093,SO04,BU1,R02,USD,815,1855.59,71.35,1707.96,10.61,79.08,13.41,23.24,901.8
T0003876,O0001292,INV0001938,IL0003876,2026-06-22,2026-06-22,C00280,P0041,SO05,BU2,R04,USD,901,1577.65,59.5,1508.63,2.37,61.1,53.95,72.39,1077.93
T0003877,O0001293,INV0001939,IL0003877,2026-06-11,2026-06-11,C00239,P0082,SO02,BU1,R04,USD,1148,317.54,3.43,317.11,6.09,3.37,12.46,11.69,235.79
T0003878,O0001293,INV0001939,IL0003878,2025-09-24,2025-09-24,C00171,P0027,SO05,BU1,R02,USD,809,406.85,22.94,371.82,2.94,10.07,0.92,17.05,214.05
