Expense_ID,GL_Account,Cost_Center,Department,Expense_Date,Expense_Type,Expense_Category,Expense_Amount
EXP0004426,6200,CC0011,Department 3,2026-12-24,Sales,Sales,4953.57
EXP0004427,6500,CC0016,Department 8,2025-09-24,SG&A,Administrative,17617.08
EXP0004428,6100,CC0016,Department 8,2026-03-28,SG&A,Administrative,10148.13
EXP0004429,6200,CC0003,Department 3,2026-11-18,Sales,Sales,7420.46
EXP0004430,6500,CC0011,Department 3,2025-03-31,Operations,Administrative,16689.34
EXP0004431,6500,CC0006,Department 6,2026-08-06,Operations,Administrative,12162.97
EXP0004432,6500,CC0005,Department 5,2026-08-03,SG&A,Administrative,20935.9
EXP0004433,6200,CC0017,Department 1,2025-10-29,Sales,Sales,21056.01
EXP0004434,6400,CC0013,Department 5,2026-01-24,Marketing,Marketing,11709.86
EXP0004435,6100,CC0017,Department 1,2026-02-04,Sales,Sales,15858.91
EXP0004436,6200,CC0019,Department 3,2025-08-06,Marketing,Marketing,5948.7
EXP0004437,6500,CC0020,Department 4,2025-05-25,Operations,Administrative,24698.09
EXP0004438,6300,CC0007,Department 7,2025-05-28,Marketing,Marketing,19949.49
EXP0004439,6200,CC0004,Department 4,2026-07-28,Marketing,Marketing,7331.43
EXP0004440,6300,CC0005,Department 5,2026-10-14,Operations,Administrative,9612.47
EXP0004441,6100,CC0006,Department 6,2026-06-25,Sales,Sales,13272.86
EXP0004442,6400,CC0015,Department 7,2026-03-15,Sales,Sales,7512.6
EXP0004443,6500,CC0010,Department 2,2026-03-10,Sales,Sales,23732.95
EXP0004444,6100,CC0012,Department 4,2026-08-08,Marketing,Marketing,1287.06
EXP0004445,6500,CC0020,Department 4,2026-06-21,Sales,Sales,18539.03
EXP0004446,6500,CC0015,Department 7,2025-05-04,Marketing,Marketing,2943.22
EXP0004447,6300,CC0004,Department 4,2026-06-27,Sales,Sales,22872.53
EXP0004448,6400,CC0006,Department 6,2025-07-21,Marketing,Marketing,8202.11
EXP0004449,6300,CC0011,Department 3,2025-02-06,SG&A,Administrative,6294.2
EXP0004450,6100,CC0004,Department 4,2025-08-03,SG&A,Administrative,9895.0
EXP0004451,6400,CC0006,Department 6,2025-12-05,SG&A,Administrative,24305.62
EXP0004452,6100,CC0008,Department 8,2026-10-11,Marketing,Marketing,17753.93
EXP0004453,6100,CC0007,Department 7,2026-03-22,Sales,Sales,18714.49
EXP0004454,6200,CC0012,Department 4,2026-03-09,Marketing,Marketing,21621.94
EXP0004455,6400,CC0017,Department 1,2026-05-27,SG&A,Administrative,16729.42
EXP0004456,6400,CC0001,Department 1,2025-08-08,Marketing,Marketing,14239.41
EXP0004457,6500,CC0006,Department 6,2026-11-23,Sales,Sales,18664.8
EXP0004458,6500,CC0015,Department 7,2026-12-09,Marketing,Marketing,21944.93
EXP0004459,6100,CC0013,Department 5,2026-01-10,SG&A,Administrative,16285.64
EXP0004460,6300,CC0018,Department 2,2025-12-17,SG&A,Administrative,6252.7
EXP0004461,6300,CC0009,Department 1,2026-01-10,Marketing,Marketing,9147.45
EXP0004462,6500,CC0013,Department 5,2025-06-30,Marketing,Marketing,790.72
EXP0004463,6100,CC0007,Department 7,2026-04-11,Sales,Sales,6533.35
EXP0004464,6200,CC0001,Department 1,2025-11-22,Operations,Administrative,9187.07
EXP0004465,6400,CC0006,Department 6,2026-08-20,SG&A,Administrative,23291.69
EXP0004466,6400,CC0008,Department 8,2025-08-17,Marketing,Marketing,7975.59
EXP0004467,6100,CC0013,Department 5,2025-06-26,Marketing,Marketing,14597.64
EXP0004468,6100,CC0019,Department 3,2026-09-24,Marketing,Marketing,1731.3
EXP0004469,6100,CC0002,Department 2,2026-10-14,Sales,Sales,3464.57
EXP0004470,6400,CC0003,Department 3,2025-12-14,SG&A,Administrative,21791.06
EXP0004471,6100,CC0018,Department 2,2025-10-18,Marketing,Marketing,7777.55
EXP0004472,6500,CC0012,Department 4,2025-05-02,Marketing,Marketing,24781.68
EXP0004473,6400,CC0006,Department 6,2025-06-09,Operations,Administrative,19380.72
EXP0004474,6200,CC0004,Department 4,2026-08-17,Operations,Administrative,21710.37
EXP0004475,6500,CC0009,Department 1,2025-01-11,Sales,Sales,3474.18
EXP0004476,6300,CC0006,Department 6,2026-02-24,Sales,Sales,18590.81
EXP0004477,6300,CC0002,Department 2,2026-11-05,Marketing,Marketing,12958.81
EXP0004478,6100,CC0017,Department 1,2025-05-28,Operations,Administrative,12702.62
EXP0004479,6100,CC0013,Department 5,2026-10-06,Operations,Administrative,22206.88
EXP0004480,6500,CC0005,Department 5,2026-04-02,Marketing,Marketing,19518.22
EXP0004481,6100,CC0016,Department 8,2025-11-13,Sales,Sales,21292.45
EXP0004482,6400,CC0006,Department 6,2026-11-19,SG&A,Administrative,1646.9
EXP0004483,6300,CC0013,Department 5,2025-01-19,Operations,Administrative,8633.35
EXP0004484,6100,CC0019,Department 3,2026-11-28,Sales,Sales,18629.76
EXP0004485,6200,CC0013,Department 5,2026-08-10,Sales,Sales,18070.03
EXP0004486,6200,CC0003,Department 3,2026-07-01,SG&A,Administrative,6408.58
EXP0004487,6100,CC0001,Department 1,2025-11-28,Operations,Administrative,13301.99
EXP0004488,6400,CC0003,Department 3,2025-06-25,Marketing,Marketing,4695.8
EXP0004489,6400,CC0010,Department 2,2026-01-05,Marketing,Marketing,21238.76
EXP0004490,6400,CC0014,Department 6,2025-03-11,SG&A,Administrative,16255.57
EXP0004491,6200,CC0001,Department 1,2026-11-21,Operations,Administrative,13026.59
EXP0004492,6500,CC0001,Department 1,2026-07-29,Marketing,Marketing,20844.03
EXP0004493,6300,CC0020,Department 4,2025-07-18,Sales,Sales,17273.5
EXP0004494,6200,CC0006,Department 6,2026-09-07,Marketing,Marketing,5075.63
EXP0004495,6300,CC0011,Department 3,2025-07-23,Operations,Administrative,5943.39
EXP0004496,6200,CC0014,Department 6,2025-03-31,SG&A,Administrative,4129.49
EXP0004497,6300,CC0006,Department 6,2025-11-30,Operations,Administrative,12968.63
EXP0004498,6200,CC0007,Department 7,2026-02-14,Sales,Sales,12025.17
EXP0004499,6300,CC0003,Department 3,2026-12-07,Operations,Administrative,996.59
EXP0004500,6300,CC0003,Department 3,2025-05-10,Sales,Sales,2931.99
EXP0004501,6400,CC0012,Department 4,2025-12-14,SG&A,Administrative,18311.29
EXP0004502,6200,CC0011,Department 3,2026-05-18,Sales,Sales,20241.5
EXP0004503,6400,CC0012,Department 4,2025-04-24,Sales,Sales,9347.84
EXP0004504,6200,CC0014,Department 6,2025-03-08,Marketing,Marketing,4255.67
EXP0004505,6400,CC0018,Department 2,2025-04-14,SG&A,Administrative,5549.72
EXP0004506,6200,CC0014,Department 6,2026-05-25,Marketing,Marketing,4783.55
EXP0004507,6200,CC0003,Department 3,2025-05-20,Marketing,Marketing,7614.25
EXP0004508,6500,CC0006,Department 6,2026-05-02,SG&A,Administrative,3019.23
EXP0004509,6400,CC0004,Department 4,2025-01-01,SG&A,Administrative,2525.95
EXP0004510,6400,CC0016,Department 8,2026-08-26,SG&A,Administrative,671.69
EXP0004511,6200,CC0016,Department 8,2026-09-22,Sales,Sales,17789.02
EXP0004512,6200,CC0018,Department 2,2026-03-30,SG&A,Administrative,18149.26
EXP0004513,6400,CC0018,Department 2,2026-08-24,Operations,Administrative,12131.45
EXP0004514,6400,CC0016,Department 8,2026-10-16,Operations,Administrative,9118.11
EXP0004515,6400,CC0002,Department 2,2026-12-31,Sales,Sales,23586.9
EXP0004516,6500,CC0016,Department 8,2025-11-26,Marketing,Marketing,9310.34
EXP0004517,6300,CC0005,Department 5,2026-05-17,Sales,Sales,149.75
EXP0004518,6200,CC0013,Department 5,2025-08-07,Sales,Sales,22394.17
EXP0004519,6300,CC0010,Department 2,2025-07-27,Sales,Sales,11488.86
EXP0004520,6400,CC0004,Department 4,2026-01-29,Marketing,Marketing,16266.0
EXP0004521,6500,CC0002,Department 2,2026-10-26,Marketing,Marketing,24139.6
EXP0004522,6200,CC0009,Department 1,2026-05-29,Marketing,Marketing,22796.54
EXP0004523,6200,CC0010,Department 2,2026-08-08,Marketing,Marketing,20268.97
EXP0004524,6500,CC0015,Department 7,2026-08-10,SG&A,Administrative,4087.4
EXP0004525,6200,CC0003,Department 3,2025-07-05,Operations,Administrative,14834.42
EXP0004526,6300,CC0019,Department 3,2025-09-15,SG&A,Administrative,9613.03
EXP0004527,6100,CC0005,Department 5,2026-04-05,Operations,Administrative,4240.03
EXP0004528,6200,CC0001,Department 1,2026-12-01,Sales,Sales,24066.27
EXP0004529,6200,CC0001,Department 1,2026-02-08,Operations,Administrative,12756.52
EXP0004530,6500,CC0003,Department 3,2026-05-21,Operations,Administrative,1645.68
EXP0004531,6300,CC0001,Department 1,2025-07-31,SG&A,Administrative,24241.16
EXP0004532,6400,CC0003,Department 3,2026-05-29,SG&A,Administrative,13571.46
EXP0004533,6400,CC0016,Department 8,2026-12-02,Operations,Administrative,2257.72
EXP0004534,6400,CC0008,Department 8,2025-05-09,Sales,Sales,4228.33
EXP0004535,6200,CC0020,Department 4,2025-05-30,Marketing,Marketing,16563.53
EXP0004536,6400,CC0003,Department 3,2026-10-30,SG&A,Administrative,120.52
EXP0004537,6500,CC0020,Department 4,2026-10-21,Sales,Sales,4136.32
EXP0004538,6500,CC0011,Department 3,2026-07-22,Marketing,Marketing,3121.27
EXP0004539,6200,CC0001,Department 1,2026-05-12,Marketing,Marketing,1247.17
EXP0004540,6400,CC0020,Department 4,2026-09-10,SG&A,Administrative,2086.6
EXP0004541,6400,CC0009,Department 1,2026-06-28,Sales,Sales,10613.87
EXP0004542,6300,CC0014,Department 6,2025-03-31,Marketing,Marketing,17671.85
EXP0004543,6400,CC0011,Department 3,2026-02-20,Operations,Administrative,725.97
EXP0004544,6200,CC0009,Department 1,2026-04-27,Sales,Sales,5211.45
EXP0004545,6300,CC0001,Department 1,2026-01-25,Sales,Sales,21037.91
EXP0004546,6100,CC0014,Department 6,2025-08-13,Operations,Administrative,23345.69
EXP0004547,6200,CC0020,Department 4,2026-05-02,Sales,Sales,19477.32
EXP0004548,6100,CC0012,Department 4,2025-12-31,Marketing,Marketing,7850.66
EXP0004549,6100,CC0006,Department 6,2026-04-13,Sales,Sales,23470.65
EXP0004550,6100,CC0011,Department 3,2026-09-16,SG&A,Administrative,18311.15
EXP0004551,6200,CC0004,Department 4,2025-02-16,Operations,Administrative,12792.06
EXP0004552,6200,CC0009,Department 1,2025-03-24,Operations,Administrative,9632.41
EXP0004553,6200,CC0017,Department 1,2025-02-24,Sales,Sales,17029.08
EXP0004554,6500,CC0005,Department 5,2025-11-06,Marketing,Marketing,1105.82
EXP0004555,6400,CC0010,Department 2,2026-02-19,SG&A,Administrative,8685.61
EXP0004556,6500,CC0016,Department 8,2025-04-13,Operations,Administrative,10486.58
EXP0004557,6100,CC0015,Department 7,2026-03-02,Operations,Administrative,7025.45
EXP0004558,6200,CC0008,Department 8,2026-09-18,SG&A,Administrative,22737.91
EXP0004559,6400,CC0010,Department 2,2026-12-17,Operations,Administrative,19695.21
EXP0004560,6400,CC0011,Department 3,2026-06-04,SG&A,Administrative,14517.85
EXP0004561,6300,CC0010,Department 2,2026-05-28,Sales,Sales,8647.38
EXP0004562,6500,CC0010,Department 2,2026-06-17,Operations,Administrative,19226.43
EXP0004563,6300,CC0011,Department 3,2025-08-17,SG&A,Administrative,1963.79
EXP0004564,6400,CC0003,Department 3,2025-05-22,Sales,Sales,14062.04
EXP0004565,6500,CC0015,Department 7,2025-09-30,Sales,Sales,9765.88
EXP0004566,6400,CC0015,Department 7,2025-05-22,Marketing,Marketing,13231.2
EXP0004567,6100,CC0004,Department 4,2025-10-21,SG&A,Administrative,2359.68
EXP0004568,6100,CC0004,Department 4,2026-06-11,Sales,Sales,9534.24
EXP0004569,6500,CC0007,Department 7,2025-11-29,SG&A,Administrative,11907.47
EXP0004570,6500,CC0014,Department 6,2026-07-30,Operations,Administrative,18016.02
EXP0004571,6200,CC0014,Department 6,2026-06-08,Sales,Sales,15744.61
EXP0004572,6100,CC0011,Department 3,2025-12-11,Operations,Administrative,23456.75
EXP0004573,6200,CC0011,Department 3,2026-09-06,Marketing,Marketing,15130.61
EXP0004574,6400,CC0001,Department 1,2026-08-26,Marketing,Marketing,11431.36
EXP0004575,6400,CC0001,Department 1,2026-04-02,Marketing,Marketing,24358.34
EXP0004576,6100,CC0006,Department 6,2026-09-23,Sales,Sales,23084.02
EXP0004577,6300,CC0013,Department 5,2026-12-02,Marketing,Marketing,10185.11
EXP0004578,6200,CC0020,Department 4,2025-04-16,Operations,Administrative,11206.27
EXP0004579,6100,CC0002,Department 2,2026-07-21,Marketing,Marketing,22911.46
EXP0004580,6400,CC0001,Department 1,2026-09-28,Operations,Administrative,1667.76
EXP0004581,6400,CC0009,Department 1,2025-12-28,Marketing,Marketing,24816.65
EXP0004582,6100,CC0005,Department 5,2026-11-14,Operations,Administrative,15322.75
EXP0004583,6200,CC0009,Department 1,2025-03-22,SG&A,Administrative,6196.17
EXP0004584,6300,CC0007,Department 7,2025-09-16,Marketing,Marketing,8175.36
EXP0004585,6400,CC0005,Department 5,2026-05-11,SG&A,Administrative,3938.96
EXP0004586,6200,CC0009,Department 1,2026-12-04,Marketing,Marketing,10073.13
EXP0004587,6200,CC0012,Department 4,2025-08-30,Marketing,Marketing,15008.68
EXP0004588,6300,CC0006,Department 6,2026-09-04,Operations,Administrative,16914.8
EXP0004589,6100,CC0010,Department 2,2026-03-18,Marketing,Marketing,5702.23
EXP0004590,6100,CC0008,Department 8,2026-01-31,Marketing,Marketing,20132.9
EXP0004591,6300,CC0019,Department 3,2025-12-24,Sales,Sales,16407.54
EXP0004592,6200,CC0008,Department 8,2026-08-06,SG&A,Administrative,15997.33
EXP0004593,6400,CC0010,Department 2,2026-06-08,Marketing,Marketing,6492.18
EXP0004594,6100,CC0006,Department 6,2025-10-08,SG&A,Administrative,8530.69
EXP0004595,6400,CC0016,Department 8,2025-08-08,Sales,Sales,5402.71
EXP0004596,6200,CC0016,Department 8,2026-08-06,Sales,Sales,11585.01
EXP0004597,6100,CC0015,Department 7,2026-09-30,Sales,Sales,23488.69
EXP0004598,6100,CC0006,Department 6,2026-12-05,Operations,Administrative,17120.4
EXP0004599,6200,CC0019,Department 3,2026-06-06,Marketing,Marketing,24302.37
EXP0004600,6200,CC0001,Department 1,2026-04-11,Operations,Administrative,9215.1
EXP0004601,6400,CC0009,Department 1,2026-03-02,Operations,Administrative,20709.55
EXP0004602,6100,CC0012,Department 4,2026-04-25,Operations,Administrative,20191.87
EXP0004603,6400,CC0004,Department 4,2026-06-16,Operations,Administrative,13933.3
EXP0004604,6300,CC0014,Department 6,2025-12-06,SG&A,Administrative,158.11
EXP0004605,6300,CC0012,Department 4,2026-06-05,Marketing,Marketing,1539.49
EXP0004606,6100,CC0008,Department 8,2026-09-22,Operations,Administrative,2734.94
EXP0004607,6400,CC0009,Department 1,2026-04-04,Operations,Administrative,16014.25
EXP0004608,6300,CC0017,Department 1,2025-10-26,Sales,Sales,20276.54
EXP0004609,6200,CC0006,Department 6,2026-05-21,Operations,Administrative,17747.16
EXP0004610,6300,CC0003,Department 3,2025-09-21,Sales,Sales,19886.5
EXP0004611,6300,CC0007,Department 7,2026-07-07,Operations,Administrative,12314.77
EXP0004612,6300,CC0003,Department 3,2026-02-04,Marketing,Marketing,7687.09
EXP0004613,6200,CC0004,Department 4,2025-05-30,Marketing,Marketing,13444.83
EXP0004614,6300,CC0019,Department 3,2026-08-31,SG&A,Administrative,14718.29
EXP0004615,6300,CC0006,Department 6,2026-09-12,Marketing,Marketing,12068.05
EXP0004616,6300,CC0019,Department 3,2026-02-09,SG&A,Administrative,3179.72
EXP0004617,6100,CC0014,Department 6,2026-06-18,Sales,Sales,8378.27
EXP0004618,6100,CC0015,Department 7,2025-02-11,SG&A,Administrative,10479.12
EXP0004619,6400,CC0013,Department 5,2026-12-13,Marketing,Marketing,12867.66
EXP0004620,6300,CC0012,Department 4,2025-01-23,Sales,Sales,1650.21
EXP0004621,6400,CC0001,Department 1,2025-04-26,Operations,Administrative,4245.73
EXP0004622,6400,CC0006,Department 6,2025-05-15,SG&A,Administrative,10878.95
EXP0004623,6500,CC0010,Department 2,2026-06-21,Operations,Administrative,10189.06
EXP0004624,6300,CC0009,Department 1,2026-10-03,Operations,Administrative,22990.06
EXP0004625,6500,CC0018,Department 2,2025-03-28,Sales,Sales,23029.42
EXP0004626,6500,CC0013,Department 5,2026-07-30,Sales,Sales,3990.46
EXP0004627,6200,CC0001,Department 1,2026-01-15,Operations,Administrative,4013.84
EXP0004628,6400,CC0010,Department 2,2026-04-22,SG&A,Administrative,18998.5
EXP0004629,6300,CC0012,Department 4,2026-08-02,Marketing,Marketing,24345.89
EXP0004630,6400,CC0011,Department 3,2026-04-22,SG&A,Administrative,10549.55
EXP0004631,6500,CC0006,Department 6,2025-12-07,Sales,Sales,3703.71
EXP0004632,6100,CC0003,Department 3,2025-09-20,Marketing,Marketing,12672.78
EXP0004633,6300,CC0014,Department 6,2026-01-31,Marketing,Marketing,2407.95
EXP0004634,6400,CC0009,Department 1,2026-12-23,Marketing,Marketing,14348.0
EXP0004635,6300,CC0019,Department 3,2026-12-06,Marketing,Marketing,21811.89
EXP0004636,6200,CC0020,Department 4,2026-07-20,Operations,Administrative,23500.78
EXP0004637,6200,CC0015,Department 7,2026-07-23,Operations,Administrative,14694.09
EXP0004638,6300,CC0011,Department 3,2026-07-07,SG&A,Administrative,12414.0
EXP0004639,6200,CC0010,Department 2,2025-11-23,Operations,Administrative,12123.45
EXP0004640,6300,CC0010,Department 2,2025-06-13,Operations,Administrative,1859.76
EXP0004641,6100,CC0004,Department 4,2025-02-03,SG&A,Administrative,21236.99
EXP0004642,6400,CC0004,Department 4,2025-02-26,SG&A,Administrative,19788.61
EXP0004643,6200,CC0014,Department 6,2025-08-13,SG&A,Administrative,1876.64
EXP0004644,6400,CC0007,Department 7,2025-12-23,Operations,Administrative,11508.47
EXP0004645,6200,CC0016,Department 8,2025-03-06,SG&A,Administrative,5682.11
EXP0004646,6200,CC0005,Department 5,2025-03-01,Sales,Sales,14048.14
EXP0004647,6400,CC0001,Department 1,2025-08-24,Operations,Administrative,24237.86
EXP0004648,6400,CC0008,Department 8,2025-06-05,Operations,Administrative,3615.6
EXP0004649,6400,CC0012,Department 4,2025-05-29,Sales,Sales,3893.57
EXP0004650,6100,CC0019,Department 3,2026-02-12,Sales,Sales,8503.69
EXP0004651,6200,CC0008,Department 8,2026-10-30,Operations,Administrative,12834.68
EXP0004652,6300,CC0014,Department 6,2026-11-01,SG&A,Administrative,14303.89
EXP0004653,6400,CC0004,Department 4,2026-01-30,Operations,Administrative,2921.42
EXP0004654,6300,CC0005,Department 5,2026-07-02,Sales,Sales,19663.97
EXP0004655,6100,CC0002,Department 2,2025-06-14,Sales,Sales,10392.85
EXP0004656,6300,CC0017,Department 1,2026-09-15,Marketing,Marketing,22718.0
EXP0004657,6300,CC0002,Department 2,2025-10-02,Marketing,Marketing,17824.18
EXP0004658,6300,CC0004,Department 4,2025-11-10,Operations,Administrative,10267.54
EXP0004659,6300,CC0009,Department 1,2026-08-11,Operations,Administrative,5811.0
EXP0004660,6500,CC0008,Department 8,2026-04-14,Sales,Sales,24713.29
EXP0004661,6300,CC0005,Department 5,2026-01-17,Marketing,Marketing,10815.41
EXP0004662,6400,CC0017,Department 1,2026-06-09,Sales,Sales,17142.6
EXP0004663,6100,CC0001,Department 1,2026-05-13,SG&A,Administrative,11627.59
EXP0004664,6400,CC0013,Department 5,2025-08-02,Marketing,Marketing,22930.12
EXP0004665,6300,CC0013,Department 5,2025-04-14,SG&A,Administrative,1724.14
EXP0004666,6200,CC0019,Department 3,2025-10-29,Operations,Administrative,13733.93
EXP0004667,6500,CC0003,Department 3,2025-07-04,Sales,Sales,9108.12
EXP0004668,6100,CC0007,Department 7,2025-01-21,SG&A,Administrative,14282.12
EXP0004669,6400,CC0007,Department 7,2026-02-16,Marketing,Marketing,22441.27
EXP0004670,6500,CC0001,Department 1,2025-02-03,Sales,Sales,14956.33
EXP0004671,6400,CC0012,Department 4,2025-12-26,SG&A,Administrative,849.07
EXP0004672,6500,CC0003,Department 3,2025-03-26,Operations,Administrative,19062.86
EXP0004673,6200,CC0020,Department 4,2025-08-03,Marketing,Marketing,4020.36
EXP0004674,6300,CC0018,Department 2,2026-04-09,SG&A,Administrative,15197.77
EXP0004675,6400,CC0012,Department 4,2025-12-29,Sales,Sales,2883.8
EXP0004676,6400,CC0011,Department 3,2026-07-03,Sales,Sales,1294.87
EXP0004677,6100,CC0019,Department 3,2026-05-17,SG&A,Administrative,877.88
EXP0004678,6300,CC0001,Department 1,2026-12-29,SG&A,Administrative,5077.21
EXP0004679,6100,CC0016,Department 8,2025-03-03,Operations,Administrative,20690.76
EXP0004680,6200,CC0015,Department 7,2026-07-10,Operations,Administrative,13905.95
EXP0004681,6400,CC0006,Department 6,2026-10-22,SG&A,Administrative,7248.37
EXP0004682,6200,CC0016,Department 8,2026-09-28,Marketing,Marketing,9906.26
