Journal_ID,Posting_Date,GL_Account,Account_Type,Cost_Center,Profit_Center,Amount,Currency,Fiscal_Period,Fiscal_Year
JRN0004216,2026-09-13,4000,Revenue,CC0016,PC006,30558.82,USD,9,2026
JRN0004217,2026-09-11,5000,COGS,CC0008,PC008,-32608.74,USD,9,2026
JRN0004218,2026-08-09,4000,Revenue,CC0003,PC003,1939.0,USD,8,2026
JRN0004219,2026-03-14,6200,Operating Expense,CC0008,PC008,-48543.02,USD,3,2026
JRN0004220,2025-10-06,4000,Revenue,CC0011,PC001,903.43,USD,10,2025
JRN0004221,2026-04-25,4000,Revenue,CC0014,PC004,3651.58,USD,4,2026
JRN0004222,2026-03-04,6200,Operating Expense,CC0019,PC009,-19087.38,USD,3,2026
JRN0004223,2026-07-23,6100,Operating Expense,CC0009,PC009,-9431.64,USD,7,2026
JRN0004224,2026-03-13,6200,Operating Expense,CC0012,PC002,-9594.06,USD,3,2026
JRN0004225,2025-03-09,4000,Revenue,CC0020,PC010,30374.94,USD,3,2025
JRN0004226,2026-03-08,6100,Operating Expense,CC0015,PC005,-34842.71,USD,3,2026
JRN0004227,2026-08-15,6200,Operating Expense,CC0019,PC009,-34437.5,USD,8,2026
JRN0004228,2026-12-20,6100,Operating Expense,CC0006,PC006,-7095.34,USD,12,2026
JRN0004229,2025-02-11,4000,Revenue,CC0005,PC005,43223.77,USD,2,2025
JRN0004230,2026-02-24,5000,COGS,CC0008,PC008,-23959.72,USD,2,2026
JRN0004231,2025-01-07,6200,Operating Expense,CC0006,PC006,-9482.16,USD,1,2025
JRN0004232,2026-08-31,6100,Operating Expense,CC0016,PC006,-49243.72,USD,8,2026
JRN0004233,2025-06-02,6100,Operating Expense,CC0010,PC010,-16964.03,USD,6,2025
JRN0004234,2025-05-27,6100,Operating Expense,CC0001,PC001,-26434.55,USD,5,2025
JRN0004235,2025-06-26,5000,COGS,CC0001,PC001,-44325.54,USD,6,2025
JRN0004236,2025-11-22,5000,COGS,CC0007,PC007,-19474.1,USD,11,2025
JRN0004237,2025-05-22,6100,Operating Expense,CC0017,PC007,-31768.06,USD,5,2025
JRN0004238,2025-05-10,6100,Operating Expense,CC0009,PC009,-44876.43,USD,5,2025
JRN0004239,2025-11-27,6100,Operating Expense,CC0010,PC010,-48864.13,USD,11,2025
JRN0004240,2026-04-21,6100,Operating Expense,CC0006,PC006,-26158.58,USD,4,2026
JRN0004241,2025-04-10,4000,Revenue,CC0013,PC003,21465.53,USD,4,2025
JRN0004242,2025-08-26,6200,Operating Expense,CC0003,PC003,-20168.79,USD,8,2025
JRN0004243,2025-03-04,5000,COGS,CC0003,PC003,-20362.85,USD,3,2025
JRN0004244,2025-02-12,5000,COGS,CC0001,PC001,-38714.05,USD,2,2025
JRN0004245,2025-09-21,6100,Operating Expense,CC0012,PC002,-6117.53,USD,9,2025
JRN0004246,2025-11-16,4000,Revenue,CC0011,PC001,27204.87,USD,11,2025
JRN0004247,2026-03-29,6100,Operating Expense,CC0010,PC010,-46923.57,USD,3,2026
JRN0004248,2025-04-20,6200,Operating Expense,CC0012,PC002,-19931.74,USD,4,2025
JRN0004249,2026-07-07,6100,Operating Expense,CC0020,PC010,-25168.96,USD,7,2026
JRN0004250,2025-02-23,6200,Operating Expense,CC0016,PC006,-42837.02,USD,2,2025
JRN0004251,2025-12-08,6200,Operating Expense,CC0016,PC006,-42973.7,USD,12,2025
JRN0004252,2026-05-25,4000,Revenue,CC0005,PC005,10232.97,USD,5,2026
JRN0004253,2025-10-02,6100,Operating Expense,CC0018,PC008,-29728.45,USD,10,2025
JRN0004254,2026-04-28,6200,Operating Expense,CC0019,PC009,-47453.19,USD,4,2026
JRN0004255,2026-07-13,6100,Operating Expense,CC0001,PC001,-47552.34,USD,7,2026
JRN0004256,2025-07-04,6200,Operating Expense,CC0019,PC009,-36266.17,USD,7,2025
JRN0004257,2026-02-13,5000,COGS,CC0014,PC004,-48431.97,USD,2,2026
JRN0004258,2025-10-28,6200,Operating Expense,CC0007,PC007,-25403.67,USD,10,2025
JRN0004259,2026-08-07,5000,COGS,CC0007,PC007,-44363.53,USD,8,2026
JRN0004260,2026-01-04,5000,COGS,CC0010,PC010,-9949.86,USD,1,2026
JRN0004261,2025-11-21,6100,Operating Expense,CC0013,PC003,-25082.66,USD,11,2025
JRN0004262,2026-12-28,6200,Operating Expense,CC0019,PC009,-34884.96,USD,12,2026
JRN0004263,2026-06-27,6100,Operating Expense,CC0009,PC009,-12099.29,USD,6,2026
JRN0004264,2026-09-14,6200,Operating Expense,CC0013,PC003,-9869.79,USD,9,2026
JRN0004265,2025-05-30,6200,Operating Expense,CC0017,PC007,-47825.31,USD,5,2025
JRN0004266,2026-05-07,6200,Operating Expense,CC0016,PC006,-27047.57,USD,5,2026
JRN0004267,2025-11-29,6100,Operating Expense,CC0005,PC005,-7737.97,USD,11,2025
JRN0004268,2026-01-01,6200,Operating Expense,CC0005,PC005,-38362.75,USD,1,2026
JRN0004269,2025-08-14,6100,Operating Expense,CC0015,PC005,-4892.79,USD,8,2025
JRN0004270,2025-10-06,6200,Operating Expense,CC0020,PC010,-18705.14,USD,10,2025
JRN0004271,2025-11-07,6200,Operating Expense,CC0005,PC005,-11494.55,USD,11,2025
JRN0004272,2025-11-05,4000,Revenue,CC0002,PC002,32757.72,USD,11,2025
JRN0004273,2025-10-12,6200,Operating Expense,CC0016,PC006,-47847.87,USD,10,2025
JRN0004274,2025-12-20,6200,Operating Expense,CC0008,PC008,-18963.44,USD,12,2025
JRN0004275,2025-04-04,6200,Operating Expense,CC0018,PC008,-27410.12,USD,4,2025
JRN0004276,2026-08-22,6200,Operating Expense,CC0007,PC007,-26299.92,USD,8,2026
JRN0004277,2025-12-08,6200,Operating Expense,CC0012,PC002,-42278.55,USD,12,2025
JRN0004278,2025-01-03,6100,Operating Expense,CC0018,PC008,-4981.12,USD,1,2025
JRN0004279,2025-03-10,4000,Revenue,CC0009,PC009,45839.9,USD,3,2025
JRN0004280,2026-10-19,6100,Operating Expense,CC0004,PC004,-26858.06,USD,10,2026
JRN0004281,2025-09-20,5000,COGS,CC0010,PC010,-5627.38,USD,9,2025
JRN0004282,2026-12-02,6200,Operating Expense,CC0019,PC009,-43975.22,USD,12,2026
JRN0004283,2025-03-02,5000,COGS,CC0008,PC008,-5142.9,USD,3,2025
JRN0004284,2026-12-18,6100,Operating Expense,CC0004,PC004,-21199.31,USD,12,2026
JRN0004285,2026-03-07,6200,Operating Expense,CC0011,PC001,-35119.41,USD,3,2026
JRN0004286,2026-04-13,4000,Revenue,CC0010,PC010,37765.07,USD,4,2026
JRN0004287,2026-02-18,4000,Revenue,CC0019,PC009,23058.76,USD,2,2026
JRN0004288,2025-02-10,4000,Revenue,CC0011,PC001,44912.71,USD,2,2025
JRN0004289,2025-02-28,5000,COGS,CC0018,PC008,-10645.15,USD,2,2025
JRN0004290,2025-12-13,6200,Operating Expense,CC0005,PC005,-10727.65,USD,12,2025
JRN0004291,2026-06-22,6200,Operating Expense,CC0014,PC004,-33862.59,USD,6,2026
JRN0004292,2025-12-16,6100,Operating Expense,CC0012,PC002,-19379.76,USD,12,2025
JRN0004293,2025-02-06,5000,COGS,CC0004,PC004,-22532.17,USD,2,2025
JRN0004294,2025-09-24,4000,Revenue,CC0005,PC005,47430.49,USD,9,2025
JRN0004295,2025-09-23,4000,Revenue,CC0006,PC006,41801.36,USD,9,2025
JRN0004296,2026-10-22,6100,Operating Expense,CC0007,PC007,-32010.35,USD,10,2026
JRN0004297,2026-01-13,6200,Operating Expense,CC0009,PC009,-39876.58,USD,1,2026
JRN0004298,2025-10-08,6200,Operating Expense,CC0015,PC005,-11469.98,USD,10,2025
JRN0004299,2026-07-20,4000,Revenue,CC0004,PC004,10914.99,USD,7,2026
JRN0004300,2025-06-04,6100,Operating Expense,CC0001,PC001,-40777.19,USD,6,2025
JRN0004301,2025-09-17,6200,Operating Expense,CC0011,PC001,-13473.54,USD,9,2025
JRN0004302,2025-12-05,4000,Revenue,CC0013,PC003,10773.75,USD,12,2025
JRN0004303,2026-11-08,6100,Operating Expense,CC0006,PC006,-48692.41,USD,11,2026
JRN0004304,2026-07-02,5000,COGS,CC0004,PC004,-1215.16,USD,7,2026
JRN0004305,2026-08-03,6200,Operating Expense,CC0007,PC007,-12680.07,USD,8,2026
JRN0004306,2025-09-28,4000,Revenue,CC0011,PC001,1935.03,USD,9,2025
JRN0004307,2025-09-20,5000,COGS,CC0011,PC001,-17656.77,USD,9,2025
JRN0004308,2026-05-14,5000,COGS,CC0006,PC006,-29796.85,USD,5,2026
JRN0004309,2026-02-13,6100,Operating Expense,CC0019,PC009,-2175.45,USD,2,2026
JRN0004310,2025-10-10,6100,Operating Expense,CC0006,PC006,-36726.23,USD,10,2025
JRN0004311,2025-12-30,4000,Revenue,CC0016,PC006,21775.93,USD,12,2025
JRN0004312,2026-08-22,4000,Revenue,CC0001,PC001,38441.06,USD,8,2026
JRN0004313,2025-07-30,6200,Operating Expense,CC0018,PC008,-25442.16,USD,7,2025
JRN0004314,2025-06-07,5000,COGS,CC0007,PC007,-9740.28,USD,6,2025
JRN0004315,2025-10-05,5000,COGS,CC0020,PC010,-7556.2,USD,10,2025
JRN0004316,2026-06-05,4000,Revenue,CC0001,PC001,37551.82,USD,6,2026
JRN0004317,2026-10-24,5000,COGS,CC0005,PC005,-39419.13,USD,10,2026
JRN0004318,2025-03-02,5000,COGS,CC0015,PC005,-14467.21,USD,3,2025
JRN0004319,2026-03-19,5000,COGS,CC0019,PC009,-32391.67,USD,3,2026
JRN0004320,2025-01-17,6200,Operating Expense,CC0007,PC007,-32117.51,USD,1,2025
JRN0004321,2025-11-04,5000,COGS,CC0003,PC003,-40993.1,USD,11,2025
JRN0004322,2025-10-22,4000,Revenue,CC0012,PC002,2135.65,USD,10,2025
JRN0004323,2025-05-27,6100,Operating Expense,CC0020,PC010,-26725.68,USD,5,2025
JRN0004324,2026-09-21,4000,Revenue,CC0015,PC005,43774.71,USD,9,2026
JRN0004325,2026-07-13,5000,COGS,CC0014,PC004,-42815.76,USD,7,2026
JRN0004326,2025-03-03,6100,Operating Expense,CC0020,PC010,-19054.45,USD,3,2025
JRN0004327,2026-08-11,6100,Operating Expense,CC0020,PC010,-10223.25,USD,8,2026
JRN0004328,2026-03-16,4000,Revenue,CC0019,PC009,49751.74,USD,3,2026
JRN0004329,2026-05-28,6100,Operating Expense,CC0001,PC001,-46307.99,USD,5,2026
JRN0004330,2026-02-09,5000,COGS,CC0012,PC002,-37451.65,USD,2,2026
JRN0004331,2025-08-28,6100,Operating Expense,CC0003,PC003,-40973.24,USD,8,2025
JRN0004332,2025-06-19,4000,Revenue,CC0004,PC004,35934.86,USD,6,2025
JRN0004333,2025-07-10,4000,Revenue,CC0009,PC009,33917.43,USD,7,2025
JRN0004334,2025-10-24,6100,Operating Expense,CC0017,PC007,-15305.79,USD,10,2025
JRN0004335,2026-12-23,4000,Revenue,CC0009,PC009,10131.92,USD,12,2026
JRN0004336,2026-01-08,6200,Operating Expense,CC0004,PC004,-2462.03,USD,1,2026
JRN0004337,2026-11-27,5000,COGS,CC0004,PC004,-39045.14,USD,11,2026
JRN0004338,2025-06-27,6100,Operating Expense,CC0017,PC007,-36665.81,USD,6,2025
JRN0004339,2025-04-02,4000,Revenue,CC0011,PC001,43314.97,USD,4,2025
JRN0004340,2025-10-23,6100,Operating Expense,CC0007,PC007,-40417.6,USD,10,2025
JRN0004341,2026-08-23,4000,Revenue,CC0004,PC004,35551.8,USD,8,2026
JRN0004342,2026-11-21,5000,COGS,CC0003,PC003,-3606.18,USD,11,2026
JRN0004343,2025-01-17,6200,Operating Expense,CC0013,PC003,-30262.96,USD,1,2025
JRN0004344,2026-08-30,6200,Operating Expense,CC0019,PC009,-38922.52,USD,8,2026
JRN0004345,2025-08-15,5000,COGS,CC0001,PC001,-15425.82,USD,8,2025
JRN0004346,2026-02-04,5000,COGS,CC0006,PC006,-36646.67,USD,2,2026
JRN0004347,2026-09-14,6100,Operating Expense,CC0012,PC002,-31554.33,USD,9,2026
JRN0004348,2026-03-30,6200,Operating Expense,CC0008,PC008,-10302.56,USD,3,2026
JRN0004349,2026-03-23,6100,Operating Expense,CC0020,PC010,-45256.63,USD,3,2026
JRN0004350,2026-01-08,6200,Operating Expense,CC0008,PC008,-18849.8,USD,1,2026
JRN0004351,2025-10-14,5000,COGS,CC0002,PC002,-15824.86,USD,10,2025
JRN0004352,2026-04-17,5000,COGS,CC0005,PC005,-5654.98,USD,4,2026
JRN0004353,2026-07-18,6200,Operating Expense,CC0018,PC008,-47350.26,USD,7,2026
JRN0004354,2026-08-12,4000,Revenue,CC0003,PC003,14433.14,USD,8,2026
JRN0004355,2025-09-07,6200,Operating Expense,CC0005,PC005,-47316.92,USD,9,2025
JRN0004356,2026-02-05,6200,Operating Expense,CC0012,PC002,-22981.27,USD,2,2026
JRN0004357,2026-09-16,6100,Operating Expense,CC0003,PC003,-24111.5,USD,9,2026
JRN0004358,2025-10-07,6200,Operating Expense,CC0010,PC010,-9749.23,USD,10,2025
JRN0004359,2026-02-05,5000,COGS,CC0014,PC004,-17259.36,USD,2,2026
JRN0004360,2025-05-09,4000,Revenue,CC0015,PC005,29568.45,USD,5,2025
JRN0004361,2025-11-04,6100,Operating Expense,CC0020,PC010,-38802.22,USD,11,2025
JRN0004362,2025-01-05,6100,Operating Expense,CC0009,PC009,-30929.44,USD,1,2025
JRN0004363,2026-11-20,5000,COGS,CC0005,PC005,-19445.95,USD,11,2026
JRN0004364,2026-02-08,4000,Revenue,CC0003,PC003,39400.28,USD,2,2026
JRN0004365,2025-03-06,5000,COGS,CC0003,PC003,-22733.87,USD,3,2025
JRN0004366,2025-07-01,5000,COGS,CC0020,PC010,-29793.52,USD,7,2025
JRN0004367,2025-07-13,6100,Operating Expense,CC0001,PC001,-29337.01,USD,7,2025
JRN0004368,2025-11-27,6100,Operating Expense,CC0002,PC002,-5449.52,USD,11,2025
JRN0004369,2026-11-04,5000,COGS,CC0018,PC008,-25981.3,USD,11,2026
JRN0004370,2026-02-03,5000,COGS,CC0005,PC005,-49214.14,USD,2,2026
JRN0004371,2025-01-23,6100,Operating Expense,CC0018,PC008,-27080.19,USD,1,2025
JRN0004372,2025-12-26,4000,Revenue,CC0011,PC001,30392.26,USD,12,2025
JRN0004373,2026-05-18,6200,Operating Expense,CC0004,PC004,-44446.21,USD,5,2026
JRN0004374,2026-09-05,6100,Operating Expense,CC0007,PC007,-48532.13,USD,9,2026
JRN0004375,2026-04-03,6200,Operating Expense,CC0003,PC003,-19129.88,USD,4,2026
JRN0004376,2026-08-17,6100,Operating Expense,CC0005,PC005,-35122.26,USD,8,2026
JRN0004377,2025-06-22,6200,Operating Expense,CC0016,PC006,-29294.93,USD,6,2025
JRN0004378,2026-11-18,5000,COGS,CC0012,PC002,-7792.08,USD,11,2026
JRN0004379,2026-01-14,6200,Operating Expense,CC0010,PC010,-7851.56,USD,1,2026
JRN0004380,2025-08-24,6200,Operating Expense,CC0020,PC010,-27674.81,USD,8,2025
JRN0004381,2026-07-01,5000,COGS,CC0001,PC001,-18435.73,USD,7,2026
JRN0004382,2025-02-02,6200,Operating Expense,CC0019,PC009,-43338.0,USD,2,2025
JRN0004383,2026-09-14,5000,COGS,CC0020,PC010,-42883.16,USD,9,2026
JRN0004384,2026-03-13,6100,Operating Expense,CC0007,PC007,-16252.72,USD,3,2026
JRN0004385,2025-10-24,5000,COGS,CC0004,PC004,-2476.71,USD,10,2025
JRN0004386,2025-08-27,5000,COGS,CC0011,PC001,-14360.04,USD,8,2025
JRN0004387,2026-02-11,5000,COGS,CC0018,PC008,-29191.96,USD,2,2026
JRN0004388,2025-08-07,5000,COGS,CC0018,PC008,-16394.0,USD,8,2025
JRN0004389,2026-11-17,6100,Operating Expense,CC0012,PC002,-18042.56,USD,11,2026
JRN0004390,2025-07-31,5000,COGS,CC0001,PC001,-9916.15,USD,7,2025
JRN0004391,2026-05-12,5000,COGS,CC0005,PC005,-35645.51,USD,5,2026
JRN0004392,2026-08-28,6200,Operating Expense,CC0009,PC009,-27331.34,USD,8,2026
JRN0004393,2026-12-27,6200,Operating Expense,CC0011,PC001,-3957.59,USD,12,2026
JRN0004394,2025-09-25,5000,COGS,CC0013,PC003,-2362.11,USD,9,2025
JRN0004395,2026-12-18,6100,Operating Expense,CC0004,PC004,-1579.4,USD,12,2026
JRN0004396,2025-10-03,5000,COGS,CC0008,PC008,-5616.75,USD,10,2025
JRN0004397,2026-09-13,6100,Operating Expense,CC0007,PC007,-21738.15,USD,9,2026
JRN0004398,2026-01-09,6200,Operating Expense,CC0020,PC010,-10320.94,USD,1,2026
JRN0004399,2025-11-20,5000,COGS,CC0009,PC009,-48005.74,USD,11,2025
JRN0004400,2025-07-06,4000,Revenue,CC0005,PC005,2311.98,USD,7,2025
JRN0004401,2025-04-02,6200,Operating Expense,CC0007,PC007,-42483.68,USD,4,2025
JRN0004402,2026-11-16,6100,Operating Expense,CC0009,PC009,-15183.24,USD,11,2026
JRN0004403,2026-03-21,5000,COGS,CC0016,PC006,-20019.82,USD,3,2026
JRN0004404,2026-10-10,6100,Operating Expense,CC0009,PC009,-38119.14,USD,10,2026
JRN0004405,2026-03-18,6200,Operating Expense,CC0015,PC005,-39104.28,USD,3,2026
JRN0004406,2025-12-28,6200,Operating Expense,CC0015,PC005,-24810.57,USD,12,2025
JRN0004407,2026-08-31,6200,Operating Expense,CC0014,PC004,-27118.0,USD,8,2026
JRN0004408,2025-02-15,4000,Revenue,CC0019,PC009,41156.54,USD,2,2025
JRN0004409,2025-09-12,6200,Operating Expense,CC0007,PC007,-46528.78,USD,9,2025
JRN0004410,2026-08-05,6200,Operating Expense,CC0009,PC009,-10390.04,USD,8,2026
JRN0004411,2025-04-12,6100,Operating Expense,CC0018,PC008,-3110.31,USD,4,2025
JRN0004412,2026-11-15,4000,Revenue,CC0018,PC008,10070.26,USD,11,2026
JRN0004413,2026-10-08,6200,Operating Expense,CC0019,PC009,-23142.82,USD,10,2026
JRN0004414,2025-10-19,6100,Operating Expense,CC0009,PC009,-21527.2,USD,10,2025
JRN0004415,2026-08-30,4000,Revenue,CC0013,PC003,11492.27,USD,8,2026
JRN0004416,2026-05-27,6100,Operating Expense,CC0005,PC005,-36498.0,USD,5,2026
JRN0004417,2025-11-08,6200,Operating Expense,CC0013,PC003,-48293.06,USD,11,2025
JRN0004418,2026-10-11,4000,Revenue,CC0010,PC010,13975.13,USD,10,2026
JRN0004419,2026-10-15,6200,Operating Expense,CC0013,PC003,-774.45,USD,10,2026
JRN0004420,2025-12-14,6100,Operating Expense,CC0010,PC010,-5758.41,USD,12,2025
JRN0004421,2025-05-01,6100,Operating Expense,CC0017,PC007,-14440.48,USD,5,2025
JRN0004422,2025-05-04,4000,Revenue,CC0014,PC004,11018.42,USD,5,2025
JRN0004423,2026-09-17,6200,Operating Expense,CC0014,PC004,-23694.3,USD,9,2026
JRN0004424,2026-07-29,5000,COGS,CC0013,PC003,-19853.61,USD,7,2026
JRN0004425,2026-08-12,6100,Operating Expense,CC0018,PC008,-32598.32,USD,8,2026
JRN0004426,2025-07-17,5000,COGS,CC0012,PC002,-39362.42,USD,7,2025
JRN0004427,2025-06-07,6200,Operating Expense,CC0020,PC010,-4307.52,USD,6,2025
JRN0004428,2025-03-09,5000,COGS,CC0016,PC006,-48132.2,USD,3,2025
JRN0004429,2026-03-03,5000,COGS,CC0008,PC008,-42593.96,USD,3,2026
JRN0004430,2026-02-05,6100,Operating Expense,CC0012,PC002,-30057.78,USD,2,2026
JRN0004431,2026-01-28,5000,COGS,CC0004,PC004,-43882.59,USD,1,2026
JRN0004432,2025-02-13,6200,Operating Expense,CC0016,PC006,-37539.91,USD,2,2025
JRN0004433,2026-09-08,6100,Operating Expense,CC0010,PC010,-41924.5,USD,9,2026
JRN0004434,2025-12-14,4000,Revenue,CC0007,PC007,5281.28,USD,12,2025
JRN0004435,2025-07-02,6100,Operating Expense,CC0012,PC002,-1918.4,USD,7,2025
JRN0004436,2026-08-06,5000,COGS,CC0019,PC009,-43168.12,USD,8,2026
JRN0004437,2025-03-09,6200,Operating Expense,CC0003,PC003,-20910.19,USD,3,2025
JRN0004438,2025-11-23,6100,Operating Expense,CC0014,PC004,-39118.05,USD,11,2025
JRN0004439,2025-11-22,5000,COGS,CC0001,PC001,-7320.71,USD,11,2025
JRN0004440,2026-06-01,4000,Revenue,CC0017,PC007,41159.16,USD,6,2026
JRN0004441,2025-09-14,6100,Operating Expense,CC0015,PC005,-13907.16,USD,9,2025
JRN0004442,2025-07-27,4000,Revenue,CC0003,PC003,47358.16,USD,7,2025
JRN0004443,2025-04-29,5000,COGS,CC0011,PC001,-15551.93,USD,4,2025
JRN0004444,2025-08-12,6100,Operating Expense,CC0017,PC007,-7234.18,USD,8,2025
JRN0004445,2026-04-29,5000,COGS,CC0009,PC009,-15210.16,USD,4,2026
JRN0004446,2025-01-16,4000,Revenue,CC0015,PC005,3821.25,USD,1,2025
JRN0004447,2025-07-31,6100,Operating Expense,CC0003,PC003,-42324.89,USD,7,2025
JRN0004448,2026-07-10,6200,Operating Expense,CC0009,PC009,-46478.02,USD,7,2026
JRN0004449,2026-03-16,4000,Revenue,CC0017,PC007,13023.81,USD,3,2026
JRN0004450,2026-01-31,6100,Operating Expense,CC0020,PC010,-28447.58,USD,1,2026
JRN0004451,2026-10-08,4000,Revenue,CC0012,PC002,18366.51,USD,10,2026
JRN0004452,2026-12-21,6100,Operating Expense,CC0007,PC007,-30080.77,USD,12,2026
JRN0004453,2025-03-03,5000,COGS,CC0003,PC003,-16913.37,USD,3,2025
JRN0004454,2026-03-10,5000,COGS,CC0018,PC008,-16704.59,USD,3,2026
JRN0004455,2025-07-01,5000,COGS,CC0012,PC002,-21177.35,USD,7,2025
JRN0004456,2025-03-26,6200,Operating Expense,CC0013,PC003,-37778.14,USD,3,2025
JRN0004457,2026-05-10,6100,Operating Expense,CC0020,PC010,-30778.84,USD,5,2026
JRN0004458,2026-12-20,4000,Revenue,CC0007,PC007,18920.85,USD,12,2026
JRN0004459,2026-03-14,5000,COGS,CC0014,PC004,-24036.36,USD,3,2026
JRN0004460,2025-06-28,6200,Operating Expense,CC0006,PC006,-48896.41,USD,6,2025
JRN0004461,2026-01-20,6200,Operating Expense,CC0002,PC002,-7935.19,USD,1,2026
JRN0004462,2025-09-02,5000,COGS,CC0018,PC008,-27044.05,USD,9,2025
JRN0004463,2025-12-07,4000,Revenue,CC0011,PC001,39764.28,USD,12,2025
JRN0004464,2025-11-09,6100,Operating Expense,CC0008,PC008,-48381.11,USD,11,2025
JRN0004465,2026-03-17,5000,COGS,CC0005,PC005,-2312.86,USD,3,2026
JRN0004466,2025-06-28,5000,COGS,CC0018,PC008,-30153.16,USD,6,2025
JRN0004467,2026-07-27,4000,Revenue,CC0011,PC001,42764.51,USD,7,2026
JRN0004468,2025-01-11,6200,Operating Expense,CC0007,PC007,-16055.32,USD,1,2025
JRN0004469,2025-01-05,6200,Operating Expense,CC0010,PC010,-10165.5,USD,1,2025
JRN0004470,2025-04-12,6200,Operating Expense,CC0003,PC003,-10867.65,USD,4,2025
JRN0004471,2026-04-20,4000,Revenue,CC0009,PC009,18258.55,USD,4,2026
JRN0004472,2025-05-18,6200,Operating Expense,CC0020,PC010,-21892.68,USD,5,2025
JRN0004473,2026-12-01,4000,Revenue,CC0002,PC002,47868.27,USD,12,2026
JRN0004474,2025-01-31,5000,COGS,CC0002,PC002,-12002.22,USD,1,2025
JRN0004475,2026-10-13,6100,Operating Expense,CC0007,PC007,-23399.73,USD,10,2026
JRN0004476,2025-06-25,4000,Revenue,CC0001,PC001,38893.82,USD,6,2025
JRN0004477,2026-07-15,4000,Revenue,CC0006,PC006,9346.99,USD,7,2026
JRN0004478,2025-08-18,6100,Operating Expense,CC0013,PC003,-26856.86,USD,8,2025
JRN0004479,2026-03-25,5000,COGS,CC0007,PC007,-11707.79,USD,3,2026
JRN0004480,2026-06-19,4000,Revenue,CC0016,PC006,47372.76,USD,6,2026
JRN0004481,2026-01-30,4000,Revenue,CC0004,PC004,27761.71,USD,1,2026
JRN0004482,2026-02-24,5000,COGS,CC0004,PC004,-31641.75,USD,2,2026
JRN0004483,2025-04-04,4000,Revenue,CC0003,PC003,16921.45,USD,4,2025
JRN0004484,2026-05-12,6100,Operating Expense,CC0014,PC004,-37525.23,USD,5,2026
JRN0004485,2025-12-04,6100,Operating Expense,CC0002,PC002,-25670.28,USD,12,2025
JRN0004486,2025-03-08,4000,Revenue,CC0017,PC007,47063.84,USD,3,2025
JRN0004487,2026-03-06,5000,COGS,CC0009,PC009,-20215.6,USD,3,2026
JRN0004488,2025-03-24,4000,Revenue,CC0004,PC004,44133.86,USD,3,2025
JRN0004489,2026-04-27,4000,Revenue,CC0013,PC003,40323.07,USD,4,2026
JRN0004490,2025-01-01,5000,COGS,CC0010,PC010,-41538.26,USD,1,2025
JRN0004491,2025-02-28,6200,Operating Expense,CC0010,PC010,-43840.3,USD,2,2025
JRN0004492,2026-03-28,4000,Revenue,CC0010,PC010,8760.27,USD,3,2026
JRN0004493,2026-06-13,4000,Revenue,CC0014,PC004,317.02,USD,6,2026
JRN0004494,2025-09-22,6100,Operating Expense,CC0003,PC003,-28400.2,USD,9,2025
JRN0004495,2026-06-20,6200,Operating Expense,CC0013,PC003,-17459.38,USD,6,2026
JRN0004496,2026-04-25,4000,Revenue,CC0014,PC004,2517.41,USD,4,2026
JRN0004497,2025-06-16,6100,Operating Expense,CC0005,PC005,-35506.13,USD,6,2025
JRN0004498,2026-01-27,5000,COGS,CC0007,PC007,-48359.71,USD,1,2026
JRN0004499,2025-10-25,5000,COGS,CC0004,PC004,-29350.91,USD,10,2025
JRN0004500,2026-05-17,5000,COGS,CC0003,PC003,-48919.38,USD,5,2026
JRN0004501,2025-12-31,6200,Operating Expense,CC0011,PC001,-48063.56,USD,12,2025
JRN0004502,2025-05-16,4000,Revenue,CC0018,PC008,12306.84,USD,5,2025
JRN0004503,2025-08-06,5000,COGS,CC0017,PC007,-18942.22,USD,8,2025
JRN0004504,2026-09-01,6200,Operating Expense,CC0004,PC004,-16669.23,USD,9,2026
JRN0004505,2025-08-10,5000,COGS,CC0016,PC006,-7758.8,USD,8,2025
JRN0004506,2025-03-19,4000,Revenue,CC0012,PC002,17950.55,USD,3,2025
JRN0004507,2025-09-23,6100,Operating Expense,CC0007,PC007,-24904.72,USD,9,2025
JRN0004508,2026-07-27,6200,Operating Expense,CC0009,PC009,-38124.11,USD,7,2026
JRN0004509,2026-01-31,4000,Revenue,CC0020,PC010,32302.27,USD,1,2026
JRN0004510,2025-06-03,4000,Revenue,CC0002,PC002,26970.17,USD,6,2025
JRN0004511,2026-03-27,5000,COGS,CC0011,PC001,-31207.77,USD,3,2026
JRN0004512,2026-10-29,6100,Operating Expense,CC0008,PC008,-36381.27,USD,10,2026
JRN0004513,2026-07-17,5000,COGS,CC0017,PC007,-24413.65,USD,7,2026
JRN0004514,2025-03-26,6100,Operating Expense,CC0012,PC002,-22256.96,USD,3,2025
JRN0004515,2026-04-29,6200,Operating Expense,CC0014,PC004,-31579.14,USD,4,2026
JRN0004516,2025-10-31,4000,Revenue,CC0009,PC009,39458.71,USD,10,2025
JRN0004517,2026-07-03,6100,Operating Expense,CC0005,PC005,-27531.81,USD,7,2026
JRN0004518,2025-09-24,6200,Operating Expense,CC0002,PC002,-14984.75,USD,9,2025
