Budget_ID,Fiscal_Year,Fiscal_Period,Cost_Center,Profit_Center,Budget_Revenue,Budget_Cost,Budget_Profit,Forecast_Revenue,Forecast_Cost
BUD0004473,2025,7,CC0008,PC008,504267.59,295150.77,209116.82,493423.01,281375.09
BUD0004474,2025,1,CC0003,PC003,88733.41,52056.21,36677.2,89787.42,55517.19
BUD0004475,2025,8,CC0003,PC003,455724.27,264496.27,191228.0,435419.43,280010.92
BUD0004476,2026,4,CC0013,PC003,678618.18,553819.73,124798.45,696216.05,586185.36
BUD0004477,2025,8,CC0001,PC001,126330.4,79006.25,47324.15,137587.61,83424.99
BUD0004478,2026,10,CC0005,PC005,498803.44,369803.7,128999.74,474244.23,370536.55
BUD0004479,2025,7,CC0011,PC001,108343.21,63802.57,44540.64,106747.48,64573.25
BUD0004480,2025,12,CC0009,PC009,707329.52,557283.36,150046.16,729480.99,564310.67
BUD0004481,2025,4,CC0016,PC006,638978.26,405625.52,233352.74,677291.44,419922.82
BUD0004482,2026,11,CC0020,PC010,592638.91,450718.05,141920.86,579561.75,437724.56
BUD0004483,2026,5,CC0011,PC001,123015.4,88547.07,34468.33,123137.47,91928.9
BUD0004484,2025,10,CC0010,PC010,505999.91,406551.88,99448.03,475682.42,421295.26
BUD0004485,2026,7,CC0009,PC009,294107.25,184869.62,109237.63,288653.98,176956.15
BUD0004486,2026,8,CC0007,PC007,216173.08,151010.37,65162.71,221344.64,150741.5
BUD0004487,2026,12,CC0004,PC004,446322.57,297133.5,149189.07,487936.3,309638.14
BUD0004488,2025,8,CC0008,PC008,693549.77,565914.75,127635.02,740857.34,591978.73
BUD0004489,2026,9,CC0005,PC005,202746.1,146935.38,55810.72,217468.37,145060.87
BUD0004490,2026,7,CC0016,PC006,587295.57,328191.57,259104.0,626966.48,328712.13
BUD0004491,2025,3,CC0003,PC003,742489.99,517572.37,224917.62,793878.75,538878.04
BUD0004492,2025,6,CC0011,PC001,227508.54,168556.05,58952.49,216506.08,165686.83
BUD0004493,2026,3,CC0018,PC008,417075.42,313044.8,104030.62,439302.07,308722.41
BUD0004494,2025,7,CC0008,PC008,702740.45,396252.0,306488.45,679001.87,423713.68
BUD0004495,2026,4,CC0016,PC006,98896.18,61170.75,37725.43,93540.18,58636.62
BUD0004496,2026,11,CC0005,PC005,337864.17,259621.5,78242.67,343879.31,274562.16
BUD0004497,2025,1,CC0012,PC002,693974.26,448740.13,245234.13,727419.06,429780.1
BUD0004498,2026,7,CC0013,PC003,485698.74,283509.69,202189.05,527192.37,294498.93
BUD0004499,2026,5,CC0008,PC008,544271.14,445116.09,99155.05,561228.69,441227.92
BUD0004500,2026,9,CC0008,PC008,97550.0,65519.64,32030.36,104662.01,68466.89
BUD0004501,2026,1,CC0010,PC010,336544.57,252177.73,84366.84,361513.5,260924.47
BUD0004502,2025,10,CC0020,PC010,544707.51,300556.58,244150.93,561955.43,303337.87
BUD0004503,2026,7,CC0017,PC007,539263.41,326376.11,212887.3,508924.26,314740.87
BUD0004504,2025,2,CC0005,PC005,522600.44,360698.47,161901.97,499207.8,388247.33
BUD0004505,2026,8,CC0018,PC008,429893.38,303758.06,126135.32,411435.36,319869.49
BUD0004506,2025,1,CC0018,PC008,232353.26,128205.28,104147.98,252696.11,129910.67
BUD0004507,2026,3,CC0016,PC006,293088.07,163756.72,129331.35,280769.5,173558.5
BUD0004508,2026,10,CC0002,PC002,87254.02,68121.12,19132.9,85825.88,71686.57
BUD0004509,2026,2,CC0018,PC008,683802.96,547833.76,135969.2,737157.3,533274.73
BUD0004510,2026,10,CC0001,PC001,238611.18,175612.19,62998.99,256231.28,184251.15
BUD0004511,2026,7,CC0012,PC002,717716.62,451825.75,265890.87,730564.83,445556.32
BUD0004512,2026,8,CC0017,PC007,51900.58,41685.28,10215.3,55416.16,42760.09
BUD0004513,2025,10,CC0008,PC008,460789.16,333664.6,127124.56,496418.03,326306.55
BUD0004514,2026,9,CC0015,PC005,649224.56,402230.63,246993.93,709161.05,408632.24
BUD0004515,2025,2,CC0019,PC009,645598.21,529022.59,116575.62,608123.62,532237.79
BUD0004516,2025,5,CC0014,PC004,368460.36,232108.67,136351.69,386571.61,236766.0
BUD0004517,2025,5,CC0017,PC007,76970.41,43921.02,33049.39,74820.21,47211.72
BUD0004518,2025,4,CC0007,PC007,108970.68,79811.12,29159.56,114863.29,85750.87
BUD0004519,2026,2,CC0005,PC005,168706.45,129135.63,39570.82,181465.62,130132.94
BUD0004520,2026,7,CC0005,PC005,336050.11,269728.87,66321.24,330647.39,273771.64
BUD0004521,2025,12,CC0006,PC006,623017.27,443832.57,179184.7,666955.04,465151.26
BUD0004522,2025,7,CC0007,PC007,406138.83,314825.05,91313.78,437564.61,323863.54
BUD0004523,2025,2,CC0020,PC010,86524.32,64168.43,22355.89,89099.76,62503.48
BUD0004524,2026,7,CC0008,PC008,599819.55,423138.56,176680.99,614207.95,444148.98
BUD0004525,2025,8,CC0003,PC003,532431.46,397754.43,134677.03,501854.14,418291.29
BUD0004526,2026,5,CC0017,PC007,173730.32,101005.5,72724.82,173575.79,102922.22
BUD0004527,2026,9,CC0012,PC002,447308.21,356993.09,90315.12,446249.63,363675.1
BUD0004528,2025,7,CC0010,PC010,622547.34,385033.69,237513.65,668214.94,407744.74
BUD0004529,2026,7,CC0005,PC005,92968.82,62190.07,30778.75,99515.14,62358.75
BUD0004530,2025,9,CC0001,PC001,492312.74,362049.81,130262.93,490429.66,355936.63
BUD0004531,2025,4,CC0006,PC006,696813.85,424731.44,272082.41,727848.52,458535.68
BUD0004532,2026,3,CC0012,PC002,741756.33,423256.55,318499.78,815504.98,437474.23
BUD0004533,2025,6,CC0001,PC001,260026.24,183638.77,76387.47,255690.4,178244.25
BUD0004534,2026,6,CC0018,PC008,87524.08,55830.29,31693.79,82986.0,59528.97
BUD0004535,2026,7,CC0009,PC009,723389.14,469286.86,254102.28,759902.16,501250.33
BUD0004536,2025,10,CC0005,PC005,159041.85,104303.24,54738.61,172948.91,100008.78
BUD0004537,2025,5,CC0012,PC002,260332.33,155147.46,105184.87,253948.11,147567.73
BUD0004538,2026,4,CC0013,PC003,120388.81,68495.91,51892.9,127788.06,67996.21
BUD0004539,2026,1,CC0017,PC007,437560.58,285609.95,151950.63,446962.13,287980.13
BUD0004540,2026,3,CC0007,PC007,298573.7,196565.67,102008.03,316175.98,188136.02
BUD0004541,2025,3,CC0009,PC009,74261.96,45935.74,28326.22,75648.71,45065.75
BUD0004542,2025,11,CC0011,PC001,268644.37,150147.63,118496.74,259752.48,144901.94
BUD0004543,2026,1,CC0015,PC005,78735.53,62787.95,15947.58,81512.9,64203.91
BUD0004544,2026,2,CC0016,PC006,687328.69,455437.6,231891.09,726161.36,455920.62
BUD0004545,2026,2,CC0009,PC009,160553.07,120886.38,39666.69,170661.42,124820.39
BUD0004546,2025,1,CC0010,PC010,706053.29,424378.1,281675.19,769234.58,432061.17
BUD0004547,2025,4,CC0020,PC010,654499.28,513732.5,140766.78,642412.0,501377.91
BUD0004548,2026,11,CC0017,PC007,674110.15,416299.0,257811.15,683507.69,435190.22
BUD0004549,2025,2,CC0017,PC007,101585.48,59046.16,42539.32,107169.05,60971.36
BUD0004550,2026,10,CC0006,PC006,192151.94,141225.21,50926.73,205362.53,135160.98
BUD0004551,2025,10,CC0016,PC006,385855.0,255325.79,130529.21,362942.34,269897.2
BUD0004552,2026,3,CC0013,PC003,64454.47,48096.95,16357.52,63168.64,51179.91
BUD0004553,2025,4,CC0014,PC004,122792.26,89128.93,33663.33,121100.27,87709.43
BUD0004554,2025,7,CC0005,PC005,606904.03,376201.45,230702.58,658742.45,376855.27
BUD0004555,2025,6,CC0003,PC003,80961.95,59915.84,21046.11,87327.77,61037.87
BUD0004556,2025,3,CC0004,PC004,530667.65,379055.7,151611.95,543441.36,389294.73
BUD0004557,2025,2,CC0004,PC004,558946.7,329375.82,229570.88,549556.22,349716.83
BUD0004558,2026,12,CC0015,PC005,155803.75,117943.13,37860.62,151673.37,125780.51
BUD0004559,2026,4,CC0002,PC002,57729.0,40491.05,17237.95,59300.79,43413.15
BUD0004560,2025,3,CC0012,PC002,506324.73,407056.61,99268.12,508397.01,404569.75
BUD0004561,2025,11,CC0008,PC008,242005.65,165612.3,76393.35,231557.72,169193.87
BUD0004562,2025,2,CC0003,PC003,453885.99,333899.72,119986.27,470606.74,335706.42
BUD0004563,2026,1,CC0019,PC009,147802.6,113813.76,33988.84,146671.66,117801.4
BUD0004564,2026,4,CC0004,PC004,737914.51,486272.7,251641.81,750855.69,475559.97
BUD0004565,2025,12,CC0002,PC002,620664.67,411085.04,209579.63,625674.0,432571.27
BUD0004566,2025,7,CC0016,PC006,592057.89,422156.74,169901.15,558338.5,444452.0
BUD0004567,2025,1,CC0005,PC005,423923.53,320186.1,103737.43,456537.18,341579.69
BUD0004568,2025,12,CC0019,PC009,656108.37,412788.31,243320.06,619489.82,439004.1
BUD0004569,2025,8,CC0002,PC002,494736.42,305175.86,189560.56,517394.46,306249.4
BUD0004570,2026,8,CC0019,PC009,84123.79,67589.67,16534.12,80746.91,66191.5
BUD0004571,2026,12,CC0004,PC004,324185.15,213846.12,110339.03,320849.31,230262.39
BUD0004572,2025,7,CC0006,PC006,623108.55,452133.77,170974.78,594037.13,486815.76
BUD0004573,2026,2,CC0016,PC006,128648.62,94054.77,34593.85,134682.43,99075.34
BUD0004574,2026,10,CC0013,PC003,711475.94,508051.26,203424.68,702900.96,499500.6
BUD0004575,2026,2,CC0017,PC007,403810.79,321721.23,82089.56,424764.34,337858.94
BUD0004576,2025,8,CC0010,PC010,716416.42,528015.04,188401.38,702456.09,546727.14
BUD0004577,2025,7,CC0002,PC002,199404.25,125100.89,74303.36,207362.28,132727.93
BUD0004578,2025,9,CC0008,PC008,209596.89,132988.31,76608.58,223112.09,140393.31
BUD0004579,2026,12,CC0019,PC009,254222.23,159455.58,94766.65,278869.81,168362.86
BUD0004580,2026,12,CC0006,PC006,479601.47,356233.98,123367.49,463789.71,349866.47
BUD0004581,2025,8,CC0020,PC010,493107.72,314844.18,178263.54,525542.44,331499.55
BUD0004582,2025,5,CC0011,PC001,182479.67,144991.67,37488.0,177898.62,145425.62
BUD0004583,2025,4,CC0001,PC001,705469.3,514662.94,190806.36,746036.83,501102.83
BUD0004584,2026,11,CC0007,PC007,713111.59,535795.03,177316.56,742719.26,534255.76
BUD0004585,2025,10,CC0010,PC010,347293.63,220211.04,127082.59,366604.47,220575.82
BUD0004586,2025,5,CC0020,PC010,323725.26,264669.44,59055.82,320197.63,264088.0
BUD0004587,2025,11,CC0015,PC005,362297.08,286316.19,75980.89,393757.84,286319.85
BUD0004588,2025,6,CC0001,PC001,337094.03,208027.77,129066.26,354566.27,198601.41
BUD0004589,2026,9,CC0001,PC001,81808.72,63164.54,18644.18,80677.0,67957.38
BUD0004590,2025,11,CC0012,PC002,167562.86,92250.99,75311.87,176668.03,93910.44
BUD0004591,2025,3,CC0013,PC003,103478.97,61392.71,42086.26,110439.85,63409.26
BUD0004592,2025,10,CC0012,PC002,492759.58,345022.99,147736.59,478275.06,337443.22
BUD0004593,2026,5,CC0008,PC008,724659.31,581623.97,143035.34,753583.82,585261.06
BUD0004594,2026,9,CC0005,PC005,152769.35,111336.88,41432.47,161067.25,113405.74
BUD0004595,2026,4,CC0003,PC003,423764.29,263920.15,159844.14,433900.82,251461.68
BUD0004596,2026,1,CC0009,PC009,158519.55,123470.21,35049.34,165462.17,118769.03
BUD0004597,2025,2,CC0010,PC010,531632.83,373024.25,158608.58,573487.05,389643.68
BUD0004598,2026,10,CC0020,PC010,570370.04,404814.14,165555.9,582530.6,399186.25
BUD0004599,2025,12,CC0004,PC004,58028.0,47424.44,10603.56,61357.56,51141.36
BUD0004600,2025,7,CC0013,PC003,242685.2,195274.36,47410.84,256744.73,205125.65
BUD0004601,2025,4,CC0001,PC001,649305.24,395542.05,253763.19,675504.55,425360.35
BUD0004602,2025,9,CC0011,PC001,258750.28,195760.78,62989.5,259086.88,197637.14
BUD0004603,2025,10,CC0010,PC010,408480.36,310885.84,97594.52,388935.55,328063.92
BUD0004604,2026,11,CC0010,PC010,201428.76,118822.54,82606.22,193273.18,126241.8
BUD0004605,2025,8,CC0017,PC007,308465.22,223131.24,85333.98,315779.36,236706.52
BUD0004606,2026,7,CC0008,PC008,460261.96,349472.4,110789.56,492863.24,375919.08
BUD0004607,2025,8,CC0014,PC004,227856.68,142801.65,85055.03,224096.99,150977.54
BUD0004608,2026,11,CC0017,PC007,553690.61,392085.75,161604.86,602590.62,387963.01
BUD0004609,2026,11,CC0006,PC006,524614.56,424663.09,99951.47,562961.23,456968.29
BUD0004610,2026,3,CC0009,PC009,326939.02,226965.79,99973.23,326665.21,219701.8
BUD0004611,2025,7,CC0020,PC010,374697.32,265208.98,109488.34,406961.32,278857.47
BUD0004612,2026,1,CC0013,PC003,89827.25,55725.7,34101.55,90111.19,55845.4
BUD0004613,2025,5,CC0002,PC002,238300.31,154199.05,84101.26,239089.44,162161.33
BUD0004614,2026,11,CC0007,PC007,52784.76,41831.03,10953.73,55043.0,42706.34
BUD0004615,2026,8,CC0004,PC004,462560.03,357281.97,105278.06,503007.57,356153.44
BUD0004616,2025,9,CC0007,PC007,474169.35,291521.18,182648.17,447717.5,311658.48
BUD0004617,2026,3,CC0016,PC006,419248.3,267350.78,151897.52,407034.96,287558.11
BUD0004618,2026,4,CC0008,PC008,452384.88,290217.31,162167.57,452461.67,297726.63
BUD0004619,2026,9,CC0014,PC004,196928.36,141368.26,55560.1,211077.81,146299.59
BUD0004620,2026,9,CC0017,PC007,201672.21,111612.11,90060.1,216375.05,109347.58
BUD0004621,2026,9,CC0002,PC002,707943.96,495787.73,212156.23,728674.58,534809.0
BUD0004622,2026,2,CC0004,PC004,303478.75,191069.39,112409.36,306439.58,193659.81
BUD0004623,2026,4,CC0005,PC005,595747.67,353823.66,241924.01,642760.81,371969.03
BUD0004624,2026,9,CC0006,PC006,76292.28,53587.52,22704.76,77543.49,56199.21
BUD0004625,2025,9,CC0007,PC007,742701.06,428345.46,314355.6,737224.8,461521.85
BUD0004626,2026,1,CC0019,PC009,213759.64,126932.27,86827.37,212328.95,135358.28
BUD0004627,2025,2,CC0004,PC004,427786.42,301855.82,125930.6,410514.34,311616.89
BUD0004628,2025,7,CC0015,PC005,548170.29,411172.57,136997.72,582627.5,429039.27
BUD0004629,2025,10,CC0003,PC003,67427.42,44383.31,23044.11,65351.46,43174.99
BUD0004630,2025,3,CC0002,PC002,241512.7,157573.71,83938.99,245078.01,161096.47
BUD0004631,2026,4,CC0004,PC004,86855.53,60100.1,26755.43,88272.49,60357.61
BUD0004632,2025,7,CC0020,PC010,385920.51,269255.84,116664.67,404990.84,278048.42
BUD0004633,2026,2,CC0006,PC006,713603.5,449125.62,264477.88,775541.22,434858.96
BUD0004634,2025,10,CC0003,PC003,373856.86,261284.76,112572.1,409111.9,249885.15
BUD0004635,2025,7,CC0008,PC008,639240.13,521570.14,117669.99,645032.31,524318.69
BUD0004636,2025,4,CC0005,PC005,74565.99,53018.91,21547.08,73226.02,56114.33
BUD0004637,2025,5,CC0001,PC001,237772.74,170397.09,67375.65,256474.98,167712.6
BUD0004638,2025,3,CC0007,PC007,100068.4,63467.22,36601.18,96861.47,66486.79
BUD0004639,2026,9,CC0014,PC004,104659.58,68984.77,35674.81,103658.96,72489.62
BUD0004640,2025,11,CC0019,PC009,363370.71,247041.71,116329.0,346960.08,242701.84
BUD0004641,2026,7,CC0008,PC008,295672.32,198321.02,97351.3,285593.71,205772.46
BUD0004642,2026,12,CC0016,PC006,434524.38,326045.45,108478.93,471404.49,322957.07
BUD0004643,2025,11,CC0011,PC001,458964.52,312715.91,146248.61,454476.38,328401.09
BUD0004644,2026,11,CC0014,PC004,179347.02,110011.17,69335.85,189823.87,106839.71
BUD0004645,2026,12,CC0011,PC001,457633.62,296276.74,161356.88,477733.54,312658.25
BUD0004646,2025,2,CC0017,PC007,583582.6,412241.68,171340.92,565206.89,424056.8
BUD0004647,2026,10,CC0002,PC002,314184.91,186657.05,127527.86,297211.32,196871.6
BUD0004648,2026,1,CC0016,PC006,694333.48,403722.03,290611.45,751581.41,400840.41
BUD0004649,2025,3,CC0010,PC010,500399.75,381067.01,119332.74,492610.84,406750.65
BUD0004650,2026,3,CC0010,PC010,555176.47,371631.12,183545.35,595037.58,393385.91
BUD0004651,2026,1,CC0015,PC005,71115.08,42267.4,28847.68,76375.05,44626.31
BUD0004652,2025,5,CC0010,PC010,175748.32,117796.62,57951.7,184833.58,123883.73
BUD0004653,2025,11,CC0002,PC002,233799.52,135195.55,98603.97,224234.09,134026.46
BUD0004654,2025,3,CC0014,PC004,573329.21,319353.89,253975.32,571079.76,304160.95
BUD0004655,2026,8,CC0002,PC002,98380.3,65623.0,32757.3,95933.83,66650.29
BUD0004656,2025,9,CC0019,PC009,325315.5,226475.48,98840.02,349468.15,232695.49
BUD0004657,2025,11,CC0014,PC004,610113.3,425384.97,184728.33,645785.39,435092.66
BUD0004658,2025,10,CC0006,PC006,251496.83,179126.15,72370.68,257282.81,187521.36
BUD0004659,2026,6,CC0001,PC001,607999.58,430988.56,177011.02,652591.62,418217.03
BUD0004660,2025,1,CC0001,PC001,404805.67,226887.7,177917.97,434804.5,237973.55
BUD0004661,2026,2,CC0019,PC009,260442.41,145546.48,114895.93,263542.9,153862.0
BUD0004662,2025,12,CC0004,PC004,145100.72,88066.16,57034.56,147200.27,94932.51
BUD0004663,2026,5,CC0011,PC001,744169.88,473728.58,270441.3,702258.68,474700.61
BUD0004664,2025,1,CC0011,PC001,160670.26,90200.91,70469.35,164753.9,92891.76
BUD0004665,2026,10,CC0005,PC005,278497.69,186440.99,92056.7,292052.92,181116.16
BUD0004666,2026,9,CC0008,PC008,542484.33,368118.03,174366.3,583443.72,396309.42
BUD0004667,2025,6,CC0014,PC004,512752.02,296875.32,215876.7,497227.75,316600.27
BUD0004668,2025,4,CC0012,PC002,298392.87,174563.12,123829.75,294778.74,183154.51
BUD0004669,2025,6,CC0013,PC003,269323.59,185775.04,83548.55,259348.64,199940.74
BUD0004670,2026,2,CC0004,PC004,99848.75,68519.51,31329.24,100714.13,66533.29
BUD0004671,2026,9,CC0005,PC005,502213.91,310787.95,191425.96,506801.91,297814.78
BUD0004672,2026,3,CC0010,PC010,302514.82,224500.06,78014.76,322110.26,218729.46
BUD0004673,2026,8,CC0006,PC006,525369.68,416063.26,109306.42,509452.23,435998.87
BUD0004674,2025,1,CC0006,PC006,340050.52,243426.51,96624.01,324189.33,232232.35
BUD0004675,2025,5,CC0019,PC009,282953.71,190289.29,92664.42,299384.24,193274.14
BUD0004676,2025,6,CC0005,PC005,495936.79,325430.16,170506.63,495990.72,340713.54
BUD0004677,2026,11,CC0017,PC007,744204.37,524585.94,219618.43,733819.73,500849.75
BUD0004678,2025,1,CC0013,PC003,279994.65,162131.67,117862.98,280750.58,174782.53
BUD0004679,2026,9,CC0008,PC008,127959.7,104151.59,23808.11,124401.52,109712.56
BUD0004680,2026,8,CC0014,PC004,197747.57,132695.84,65051.73,193554.2,131494.27
BUD0004681,2025,10,CC0011,PC001,240220.81,157479.05,82741.76,235476.17,154144.99
BUD0004682,2025,7,CC0008,PC008,321497.63,177315.95,144181.68,319764.89,188301.71
BUD0004683,2026,8,CC0011,PC001,70531.75,56822.82,13708.93,67530.54,56513.06
BUD0004684,2026,10,CC0006,PC006,378336.2,223820.46,154515.74,414478.31,227067.06
BUD0004685,2025,10,CC0002,PC002,640658.25,356257.26,284400.99,617190.85,375345.38
BUD0004686,2026,7,CC0006,PC006,407721.19,237248.09,170473.1,410115.48,243262.46
BUD0004687,2026,11,CC0013,PC003,104579.27,62154.41,42424.86,98337.93,66064.86
BUD0004688,2025,10,CC0015,PC005,372484.55,246569.72,125914.83,380954.29,259170.12
BUD0004689,2026,7,CC0016,PC006,115171.51,83094.58,32076.93,109147.57,81542.36
BUD0004690,2026,10,CC0001,PC001,128023.15,93466.16,34556.99,128729.99,100108.77
BUD0004691,2025,3,CC0001,PC001,118849.51,86069.35,32780.16,115252.0,84014.99
BUD0004692,2025,2,CC0019,PC009,428190.1,278820.66,149369.44,462227.28,279118.36
BUD0004693,2026,4,CC0014,PC004,88250.79,55654.07,32596.72,85947.21,52968.25
BUD0004694,2026,10,CC0009,PC009,676278.03,529972.49,146305.54,719843.38,554185.75
BUD0004695,2026,5,CC0009,PC009,321284.26,245419.98,75864.28,325112.54,255976.14
BUD0004696,2025,9,CC0004,PC004,444485.06,330903.0,113582.06,485675.79,335391.84
BUD0004697,2025,7,CC0008,PC008,317219.22,244600.73,72618.49,309237.0,258289.71
BUD0004698,2025,8,CC0020,PC010,419866.47,268547.07,151319.4,453302.34,272796.2
BUD0004699,2025,2,CC0012,PC002,557028.04,354158.95,202869.09,610496.69,380987.07
BUD0004700,2025,10,CC0001,PC001,345647.8,203822.95,141824.85,360742.17,203473.06
BUD0004701,2026,9,CC0012,PC002,515728.1,346388.34,169339.76,514613.73,357749.2
BUD0004702,2025,10,CC0020,PC010,217283.84,130359.34,86924.5,222808.33,137482.19
BUD0004703,2025,11,CC0012,PC002,639255.7,431468.68,207787.02,693322.55,427065.63
BUD0004704,2025,1,CC0008,PC008,428363.07,298583.1,129779.97,465896.71,302897.22
BUD0004705,2025,7,CC0013,PC003,441030.27,336338.42,104691.85,467144.59,348934.27
BUD0004706,2026,5,CC0002,PC002,731536.6,455144.09,276392.51,760175.94,466476.29
BUD0004707,2025,2,CC0010,PC010,477365.19,358385.99,118979.2,471546.76,362802.0
BUD0004708,2026,9,CC0013,PC003,247604.07,154662.54,92941.53,262003.04,148017.15
BUD0004709,2026,6,CC0011,PC001,251391.31,143104.93,108286.38,256027.22,154120.02
BUD0004710,2026,1,CC0002,PC002,593383.17,371323.26,222059.91,583403.55,364250.36
BUD0004711,2025,1,CC0004,PC004,86067.28,50828.98,35238.3,89159.2,52282.75
BUD0004712,2026,5,CC0017,PC007,725979.18,561369.33,164609.85,790945.52,536735.37
BUD0004713,2025,4,CC0007,PC007,390236.88,310963.26,79273.62,367867.73,325545.28
BUD0004714,2025,8,CC0007,PC007,353061.93,229404.54,123657.39,379566.93,241610.6
BUD0004715,2025,7,CC0019,PC009,436370.44,271295.14,165075.3,412533.68,269252.27
BUD0004716,2025,6,CC0015,PC005,540260.91,409956.36,130304.55,548865.59,441022.75
BUD0004717,2025,7,CC0005,PC005,289063.8,199375.89,89687.91,291593.36,194791.17
BUD0004718,2025,1,CC0008,PC008,399184.35,263971.89,135212.46,390645.64,273596.44
BUD0004719,2025,11,CC0014,PC004,650841.28,375485.74,275355.54,667544.34,374766.56
BUD0004720,2025,3,CC0015,PC005,538204.03,431081.55,107122.48,550190.92,433404.72
BUD0004721,2025,7,CC0014,PC004,493643.36,357531.0,136112.36,485404.04,378296.3
BUD0004722,2026,3,CC0020,PC010,480002.62,270631.67,209370.95,509517.85,270986.45
BUD0004723,2025,9,CC0008,PC008,185579.14,111651.23,73927.91,201257.55,119130.56
BUD0004724,2026,7,CC0020,PC010,448600.76,291981.99,156618.77,485926.09,297267.27
BUD0004725,2026,1,CC0015,PC005,622465.43,378274.44,244190.99,612786.46,400464.6
BUD0004726,2026,11,CC0009,PC009,165146.61,125230.48,39916.13,166285.07,130639.03
BUD0004727,2026,11,CC0007,PC007,533548.92,363147.8,170401.12,513672.89,362180.5
