Transaction_ID,Product_ID,Plant_ID,Material_ID,Standard_Cost,Actual_Cost,Material_Cost,Labor_Cost,Overhead_Cost,Freight_Cost,Manufacturing_Cost,Production_Date,Cost_Per_Unit
T0004200,P0147,PL08,M00200,81.65,80.33,42.21,18.45,15.27,4.4,75.93,2026-03-05,0.8456
T0004201,P0108,PL01,M00201,739.32,739.76,423.31,169.71,90.22,56.52,683.24,2026-06-10,0.8683
T0004202,P0100,PL02,M00202,497.16,477.89,289.51,81.83,87.76,18.79,459.1,2026-08-10,1.1684
T0004203,P0086,PL03,M00203,452.66,454.46,273.63,90.81,55.53,34.49,419.97,2026-10-06,0.4231
T0004204,P0009,PL04,M00204,79.55,77.19,39.79,16.63,14.56,6.21,70.98,2025-01-28,1.0025
T0004205,P0093,PL05,M00205,516.18,513.27,317.53,88.28,87.73,19.73,493.54,2025-07-10,0.5324
T0004206,P0060,PL06,M00206,469.62,463.27,293.7,75.67,69.6,24.3,438.97,2026-03-17,0.8214
T0004207,P0012,PL07,M00207,370.47,376.06,196.41,92.0,55.8,31.85,344.21,2025-03-22,0.3975
T0004208,P0103,PL08,M00208,231.4,229.19,142.7,35.26,38.76,12.47,216.72,2026-08-04,0.3757
T0004209,P0136,PL01,M00209,474.85,483.1,296.39,75.68,69.48,41.55,441.55,2026-11-15,1.0808
T0004210,P0149,PL02,M00210,373.14,375.45,214.28,77.16,60.88,23.13,352.32,2025-06-26,0.8631
T0004211,P0008,PL03,M00211,416.75,438.43,268.22,71.8,72.84,25.57,412.86,2026-06-21,0.8682
T0004212,P0044,PL04,M00212,142.54,137.78,85.86,26.22,16.6,9.1,128.68,2025-04-23,0.6151
T0004213,P0015,PL05,M00213,365.86,374.14,221.4,81.46,49.37,21.91,352.23,2026-08-08,1.4558
T0004214,P0098,PL06,M00214,33.58,32.05,20.56,4.67,4.72,2.1,29.95,2026-04-30,0.2836
T0004215,P0012,PL07,M00215,443.49,427.88,255.88,97.16,46.47,28.37,399.51,2026-08-25,1.0286
T0004216,P0106,PL08,M00216,770.0,789.34,416.9,189.23,148.34,34.87,754.47,2025-07-30,1.5914
T0004217,P0076,PL01,M00217,872.84,906.25,463.47,218.92,177.92,45.94,860.31,2026-02-11,1.223
T0004218,P0104,PL02,M00218,202.26,206.48,123.34,32.66,32.94,17.54,188.94,2025-07-10,1.3321
T0004219,P0149,PL03,M00219,607.76,634.58,365.0,105.64,126.36,37.58,597.0,2026-04-11,0.7555
T0004220,P0019,PL04,M00220,509.2,497.28,276.21,115.9,70.54,34.63,462.65,2026-07-14,0.5423
T0004221,P0067,PL05,M00221,1530.48,1466.9,760.65,309.74,282.47,114.04,1352.86,2025-06-13,1.3633
T0004222,P0073,PL06,M00222,426.57,444.57,277.67,95.24,51.46,20.2,424.37,2025-08-29,0.4186
T0004223,P0047,PL07,M00223,666.94,643.64,374.43,116.84,116.15,36.22,607.42,2026-10-12,0.7493
T0004224,P0007,PL08,M00224,545.92,533.21,292.23,109.75,98.31,32.92,500.29,2025-09-02,1.3637
T0004225,P0002,PL01,M00225,374.66,359.96,212.45,78.94,45.92,22.65,337.31,2026-04-27,1.0974
T0004226,P0116,PL02,M00226,1545.85,1566.05,843.53,361.27,229.8,131.45,1434.6,2026-04-29,1.519
T0004227,P0147,PL03,M00227,206.99,201.7,117.12,45.8,28.04,10.74,190.96,2025-10-13,0.3721
T0004228,P0147,PL04,M00228,102.72,106.3,64.43,19.63,14.56,7.68,98.62,2026-02-09,0.2373
T0004229,P0129,PL05,M00229,1091.34,1044.85,567.55,242.78,158.41,76.11,968.74,2025-12-20,1.2121
T0004230,P0005,PL06,M00230,178.08,169.78,104.42,36.14,20.49,8.73,161.05,2025-03-05,0.3903
T0004231,P0067,PL07,M00231,541.17,564.83,293.59,122.87,110.72,37.65,527.18,2026-05-11,0.699
T0004232,P0061,PL08,M00232,99.08,100.43,61.53,19.83,12.84,6.23,94.2,2025-11-19,0.151
T0004233,P0093,PL01,M00233,202.51,198.96,127.92,28.37,29.68,12.99,185.97,2026-03-30,1.0813
T0004234,P0076,PL02,M00234,969.88,1005.95,534.46,193.09,214.91,63.49,942.46,2025-06-27,1.4903
T0004235,P0039,PL03,M00235,479.32,492.7,300.78,85.85,70.99,35.08,457.62,2026-04-21,0.5859
T0004236,P0001,PL04,M00236,119.26,122.17,75.6,19.96,17.63,8.98,113.19,2025-05-18,0.3736
T0004237,P0106,PL05,M00237,1072.99,1093.94,622.03,220.22,168.6,83.09,1010.85,2025-02-25,1.2209
T0004238,P0093,PL06,M00238,219.06,223.48,129.53,44.5,28.53,20.92,202.56,2026-03-07,0.1865
T0004239,P0097,PL07,M00239,531.37,543.52,325.04,84.74,93.81,39.93,503.59,2025-05-22,0.8532
T0004240,P0065,PL08,M00240,632.37,657.98,393.04,131.92,88.13,44.89,613.09,2025-10-03,1.0664
T0004241,P0047,PL01,M00241,311.94,311.64,157.57,74.6,66.06,13.41,298.23,2025-10-07,1.47
T0004242,P0132,PL02,M00242,113.88,119.23,77.71,20.1,16.2,5.22,114.01,2025-07-16,0.1002
T0004243,P0061,PL03,M00243,76.35,73.35,36.73,18.24,11.91,6.47,66.88,2026-01-10,0.108
T0004244,P0056,PL04,M00244,993.27,979.31,602.46,169.54,173.2,34.11,945.2,2025-11-27,1.1091
T0004245,P0017,PL05,M00245,613.89,639.13,349.44,135.41,130.82,23.46,615.67,2026-11-21,1.3288
T0004246,P0130,PL06,M00246,345.27,358.18,225.02,67.73,50.22,15.21,342.97,2025-08-05,0.533
T0004247,P0146,PL07,M00247,295.51,282.97,181.86,44.63,34.49,21.99,260.98,2026-07-07,0.5329
T0004248,P0147,PL08,M00248,1112.44,1070.84,563.46,225.55,206.36,75.47,995.37,2026-07-25,0.9192
T0004249,P0078,PL01,M00249,505.48,487.65,321.01,81.93,64.68,20.03,467.62,2025-04-20,0.9396
T0004250,P0075,PL02,M00250,151.43,151.19,89.25,31.28,25.83,4.83,146.36,2026-04-23,0.8542
T0004251,P0061,PL03,M00001,287.91,276.28,159.0,60.58,46.33,10.37,265.91,2026-11-16,0.2845
T0004252,P0020,PL04,M00002,169.34,162.95,92.08,26.11,34.34,10.42,152.53,2025-09-03,0.7054
T0004253,P0110,PL05,M00003,443.84,437.57,273.96,62.77,73.24,27.6,409.97,2026-04-07,1.4684
T0004254,P0114,PL06,M00004,503.51,481.79,294.79,74.25,84.02,28.73,453.06,2026-10-23,0.5147
T0004255,P0037,PL07,M00005,286.95,288.28,164.56,53.0,49.66,21.06,267.22,2025-04-30,0.4032
T0004256,P0060,PL08,M00006,79.61,83.18,43.68,18.65,15.06,5.79,77.39,2025-04-25,0.147
T0004257,P0015,PL01,M00007,136.67,134.43,73.1,29.81,23.9,7.62,126.81,2026-08-27,0.2197
T0004258,P0131,PL02,M00008,219.31,220.85,128.17,42.34,39.92,10.42,210.43,2025-02-27,0.3301
T0004259,P0056,PL03,M00009,772.85,738.51,433.08,159.21,115.97,30.25,708.26,2026-05-13,1.7377
T0004260,P0064,PL04,M00010,720.98,706.98,395.05,145.33,127.84,38.76,668.22,2026-04-23,0.9414
T0004261,P0125,PL05,M00011,318.7,324.59,178.47,63.14,60.74,22.24,302.35,2025-10-04,0.7898
T0004262,P0088,PL06,M00012,460.48,467.81,246.14,106.4,89.13,26.14,441.67,2025-08-06,0.677
T0004263,P0033,PL07,M00013,511.84,529.14,327.74,89.93,84.63,26.84,502.3,2025-12-11,0.9638
T0004264,P0071,PL08,M00014,700.24,667.73,385.28,140.2,109.95,32.3,635.43,2025-11-30,0.7227
T0004265,P0041,PL01,M00015,367.81,361.68,204.02,63.23,76.86,17.57,344.11,2025-05-02,0.4894
T0004266,P0093,PL02,M00016,79.96,83.88,48.86,15.0,13.72,6.3,77.58,2025-05-27,0.1539
T0004267,P0095,PL03,M00017,728.54,745.03,401.31,147.04,155.16,41.52,703.51,2025-01-21,0.7801
T0004268,P0126,PL04,M00018,210.4,201.71,103.77,49.8,40.09,8.05,193.66,2026-03-29,1.2078
T0004269,P0073,PL05,M00019,321.89,314.37,166.07,52.81,66.59,28.9,285.47,2026-09-29,0.3119
T0004270,P0017,PL06,M00020,75.97,75.15,44.23,16.05,8.97,5.9,69.25,2025-05-02,0.671
T0004271,P0002,PL07,M00021,123.38,119.18,66.49,22.99,17.63,12.07,107.11,2026-09-26,0.1615
T0004272,P0015,PL08,M00022,443.6,447.36,254.88,97.75,62.22,32.51,414.85,2026-09-24,0.5825
T0004273,P0075,PL01,M00023,1202.29,1197.73,665.35,269.27,209.09,54.02,1143.71,2025-12-20,1.5336
T0004274,P0140,PL02,M00024,574.48,604.26,349.03,88.76,118.07,48.4,555.86,2026-10-12,0.7043
T0004275,P0054,PL03,M00025,185.92,181.53,119.33,29.09,25.14,7.97,173.56,2025-10-29,0.7261
T0004276,P0094,PL04,M00026,708.12,717.55,391.47,147.38,129.97,48.73,668.82,2025-02-12,1.4153
T0004277,P0073,PL05,M00027,152.79,159.36,95.17,29.87,28.02,6.3,153.06,2025-07-19,1.66
T0004278,P0137,PL06,M00028,315.86,326.73,195.26,71.31,49.55,10.61,316.12,2025-04-13,1.6502
T0004279,P0134,PL07,M00029,209.51,215.72,115.29,33.03,46.82,20.58,195.14,2026-01-21,1.1788
T0004280,P0062,PL08,M00030,1234.58,1282.97,707.03,241.46,217.45,117.03,1165.94,2026-07-09,1.0763
T0004281,P0092,PL01,M00031,278.47,276.66,163.14,65.44,36.94,11.14,265.52,2025-11-21,0.4296
T0004282,P0134,PL02,M00032,455.66,455.06,262.62,87.41,71.61,33.42,421.64,2026-12-12,0.8768
T0004283,P0037,PL03,M00033,59.55,61.82,38.39,10.25,8.66,4.52,57.3,2025-09-26,0.1313
T0004284,P0094,PL04,M00034,280.23,268.63,160.29,40.38,49.98,17.98,250.65,2026-11-02,0.9168
T0004285,P0099,PL05,M00035,207.33,207.1,132.33,32.38,34.64,7.75,199.35,2025-04-02,0.4378
T0004286,P0014,PL06,M00036,563.19,570.38,308.09,125.21,113.52,23.56,546.82,2025-10-30,0.9141
T0004287,P0047,PL07,M00037,18.28,19.06,9.82,3.9,3.62,1.72,17.34,2025-12-06,0.1191
T0004288,P0078,PL08,M00038,1217.65,1262.75,742.48,186.75,236.62,96.9,1165.85,2026-11-26,1.1106
T0004289,P0120,PL01,M00039,429.8,448.52,238.12,112.78,76.28,21.34,427.18,2026-12-09,1.1326
T0004290,P0136,PL02,M00040,276.29,266.81,145.54,61.72,35.28,24.27,242.54,2025-09-15,0.2252
T0004291,P0131,PL03,M00041,193.89,196.86,106.73,43.65,31.77,14.71,182.15,2026-05-14,1.6136
T0004292,P0030,PL04,M00042,419.82,402.51,237.56,74.79,73.37,16.79,385.72,2026-01-01,0.4507
T0004293,P0006,PL05,M00043,185.01,185.12,99.75,42.19,28.34,14.84,170.28,2025-08-05,0.5543
T0004294,P0107,PL06,M00044,210.89,216.9,126.34,36.54,43.2,10.82,206.08,2026-05-16,1.0231
T0004295,P0102,PL07,M00045,298.5,299.98,182.48,47.41,49.1,20.99,278.99,2026-01-12,0.3641
T0004296,P0077,PL08,M00046,508.85,498.22,291.27,122.92,59.35,24.68,473.54,2026-08-04,0.8023
T0004297,P0045,PL01,M00047,1352.86,1337.47,760.56,310.52,175.24,91.15,1246.32,2026-12-29,1.548
T0004298,P0083,PL02,M00048,978.6,981.09,575.4,170.83,166.4,68.46,912.63,2026-01-02,0.9762
T0004299,P0072,PL03,M00049,44.28,45.1,26.15,9.11,7.84,2.0,43.1,2026-08-19,0.3089
T0004300,P0080,PL04,M00050,397.29,397.55,222.82,62.82,73.88,38.03,359.52,2026-04-13,0.4523
T0004301,P0102,PL05,M00051,24.71,23.86,14.01,5.41,2.67,1.77,22.09,2025-11-03,1.0374
T0004302,P0107,PL06,M00052,503.84,488.22,290.49,88.67,75.5,33.56,454.66,2025-10-30,0.508
T0004303,P0058,PL07,M00053,16.17,15.75,9.14,2.97,2.32,1.32,14.43,2025-04-23,0.45
T0004304,P0127,PL08,M00054,259.6,268.43,162.6,42.76,51.44,11.63,256.8,2025-05-18,0.5284
T0004305,P0025,PL01,M00055,300.4,308.72,161.1,73.57,50.12,23.93,284.79,2025-04-04,0.452
T0004306,P0129,PL02,M00056,1163.54,1157.76,669.25,208.49,205.16,74.86,1082.9,2025-08-21,0.9828
T0004307,P0087,PL03,M00057,213.46,224.57,135.47,40.23,35.01,13.86,210.71,2025-12-23,0.7935
T0004308,P0128,PL04,M00058,710.52,682.98,392.42,139.81,116.35,34.4,648.58,2026-07-16,0.5754
T0004309,P0139,PL05,M00059,308.23,313.29,171.65,64.93,52.55,24.16,289.13,2025-01-27,1.5135
T0004310,P0027,PL06,M00060,1305.06,1279.84,795.77,277.94,158.74,47.39,1232.45,2026-10-13,1.3674
T0004311,P0075,PL07,M00061,182.29,177.27,101.83,43.8,20.76,10.88,166.39,2025-08-01,0.3121
T0004312,P0140,PL08,M00062,243.2,237.66,146.71,39.1,41.5,10.35,227.31,2026-06-11,0.3568
T0004313,P0031,PL01,M00063,120.16,119.96,71.57,24.54,19.6,4.25,115.71,2025-05-03,1.1107
T0004314,P0008,PL02,M00064,224.59,223.54,134.18,32.89,45.66,10.81,212.73,2026-08-17,1.1233
T0004315,P0143,PL03,M00065,1073.34,1032.77,631.74,157.71,193.51,49.81,982.96,2025-09-26,1.3123
T0004316,P0016,PL04,M00066,339.72,339.95,207.05,55.35,59.63,17.92,322.03,2026-04-20,1.2185
T0004317,P0008,PL05,M00067,71.11,70.53,44.18,13.86,9.16,3.33,67.2,2025-09-15,1.3563
T0004318,P0036,PL06,M00068,323.68,324.65,183.26,58.1,68.89,14.4,310.25,2025-03-20,0.6012
T0004319,P0067,PL07,M00069,751.35,743.5,425.98,137.72,114.28,65.52,677.98,2025-09-25,0.6404
T0004320,P0022,PL08,M00070,1214.41,1267.74,773.22,274.93,163.04,56.55,1211.19,2025-10-03,1.135
T0004321,P0023,PL01,M00071,197.07,192.65,112.69,34.15,32.95,12.86,179.79,2026-11-10,0.3997
T0004322,P0021,PL02,M00072,40.83,42.97,23.99,9.66,5.83,3.49,39.48,2025-06-20,1.2277
T0004323,P0131,PL03,M00073,91.74,94.07,55.67,19.8,11.88,6.72,87.35,2025-09-09,1.0115
T0004324,P0014,PL04,M00074,444.21,464.65,253.85,86.85,88.19,35.76,428.89,2025-05-26,0.7916
T0004325,P0107,PL05,M00075,689.86,670.42,382.93,108.52,118.02,60.95,609.47,2026-07-30,0.9146
T0004326,P0004,PL06,M00076,574.87,602.97,358.48,114.49,93.62,36.38,566.59,2026-08-29,0.571
T0004327,P0025,PL07,M00077,586.2,603.13,357.7,94.54,93.87,57.02,546.11,2025-08-17,0.5901
T0004328,P0147,PL08,M00078,720.79,756.51,389.11,187.4,134.04,45.96,710.55,2026-11-15,1.0964
T0004329,P0042,PL01,M00079,167.04,170.21,101.94,28.0,33.22,7.05,163.16,2026-05-28,0.9616
T0004330,P0045,PL02,M00080,120.61,118.45,71.23,17.43,20.06,9.73,108.72,2025-10-22,0.5952
T0004331,P0003,PL03,M00081,427.29,416.17,244.18,79.02,70.83,22.14,394.03,2025-05-16,0.5315
T0004332,P0063,PL04,M00082,97.99,97.51,55.63,20.26,17.38,4.24,93.27,2025-04-30,0.9849
T0004333,P0007,PL05,M00083,412.7,422.46,237.32,99.84,56.53,28.77,393.69,2026-08-17,1.5034
T0004334,P0150,PL06,M00084,248.56,253.78,142.44,58.27,37.38,15.69,238.09,2025-10-06,0.2792
T0004335,P0028,PL07,M00085,465.04,467.84,265.1,101.39,77.99,23.36,444.48,2025-11-10,0.6255
T0004336,P0079,PL08,M00086,490.16,482.98,261.99,104.55,82.86,33.58,449.4,2025-11-05,0.6414
T0004337,P0101,PL01,M00087,392.79,376.49,191.65,71.9,78.57,34.37,342.12,2026-06-08,0.479
T0004338,P0040,PL02,M00088,591.15,617.09,365.78,114.06,91.18,46.07,571.02,2026-07-26,1.2441
T0004339,P0055,PL03,M00089,1004.54,1001.38,619.0,228.13,113.87,40.38,961.0,2025-08-13,0.9984
T0004340,P0066,PL04,M00090,606.88,583.84,340.06,133.09,68.77,41.92,541.92,2025-06-05,1.6874
T0004341,P0074,PL05,M00091,88.33,90.97,47.49,16.04,18.88,8.56,82.41,2025-04-11,0.3126
T0004342,P0056,PL06,M00092,180.43,183.08,93.24,47.06,35.58,7.2,175.88,2026-05-10,1.6644
T0004343,P0126,PL07,M00093,209.57,202.17,116.26,44.16,26.37,15.38,186.79,2026-10-05,0.4605
T0004344,P0092,PL08,M00094,607.6,600.38,325.75,120.7,115.27,38.66,561.72,2026-04-17,1.5925
T0004345,P0026,PL01,M00095,1135.69,1089.05,698.57,163.14,173.52,53.82,1035.23,2026-01-14,0.947
T0004346,P0026,PL02,M00096,150.2,156.0,81.57,41.92,21.55,10.96,145.04,2025-05-06,0.2771
T0004347,P0049,PL03,M00097,355.37,372.55,218.74,59.99,72.63,21.19,351.36,2026-02-26,0.5619
T0004348,P0004,PL04,M00098,135.45,135.88,75.56,31.77,16.6,11.95,123.93,2026-04-01,1.2025
T0004349,P0009,PL05,M00099,161.28,157.77,95.98,30.28,22.37,9.14,148.63,2026-10-04,0.9015
T0004350,P0133,PL06,M00100,208.16,201.61,117.64,47.83,25.6,10.54,191.07,2025-01-04,0.5616
T0004351,P0043,PL07,M00101,715.21,689.23,402.6,127.51,127.42,31.7,657.53,2025-03-27,0.6724
T0004352,P0129,PL08,M00102,899.9,863.57,563.01,128.88,134.45,37.23,826.34,2025-04-25,0.8866
T0004353,P0020,PL01,M00103,405.72,420.36,240.2,85.99,60.73,33.44,386.92,2026-08-20,1.3873
T0004354,P0104,PL02,M00104,129.45,128.32,69.79,21.43,26.07,11.03,117.29,2025-04-20,1.0266
T0004355,P0016,PL03,M00105,149.03,143.61,89.05,23.15,26.03,5.38,138.23,2026-03-25,0.5359
T0004356,P0106,PL04,M00106,586.18,605.15,332.32,120.15,103.17,49.51,555.64,2026-01-31,0.8358
T0004357,P0024,PL05,M00107,913.18,882.19,477.09,178.99,162.2,63.91,818.28,2026-04-07,1.5725
T0004358,P0020,PL06,M00108,111.52,110.1,68.43,20.17,16.36,5.14,104.96,2026-08-30,0.3287
T0004359,P0009,PL07,M00109,40.34,38.74,22.97,6.19,6.47,3.11,35.63,2026-11-11,0.2072
T0004360,P0045,PL08,M00110,420.68,434.02,275.11,63.31,62.03,33.57,400.45,2026-07-25,1.2879
T0004361,P0072,PL01,M00111,359.76,348.98,190.11,73.39,54.26,31.22,317.76,2026-12-22,0.4474
T0004362,P0087,PL02,M00112,977.53,1017.91,553.09,242.84,168.0,53.98,963.93,2025-07-31,1.3812
T0004363,P0109,PL03,M00113,917.49,950.57,595.62,143.68,169.62,41.65,908.92,2025-09-19,1.1942
T0004364,P0072,PL04,M00114,907.23,907.42,554.7,175.91,128.07,48.74,858.68,2026-08-26,1.3038
T0004365,P0038,PL05,M00115,761.14,725.05,431.17,142.35,106.71,44.82,680.23,2025-09-24,1.2064
T0004366,P0049,PL06,M00116,1104.35,1108.64,624.35,244.3,150.64,89.35,1019.29,2026-02-12,1.0489
T0004367,P0145,PL07,M00117,279.81,268.37,158.23,57.09,30.02,23.03,245.34,2025-08-29,0.3494
T0004368,P0024,PL08,M00118,47.76,48.37,26.15,10.67,7.15,4.4,43.97,2025-09-19,0.8637
T0004369,P0136,PL01,M00119,342.85,328.52,210.53,53.62,49.1,15.27,313.25,2026-07-16,0.6531
T0004370,P0068,PL02,M00120,460.15,463.03,275.69,80.7,86.74,19.9,443.13,2025-09-25,0.499
T0004371,P0042,PL03,M00121,144.33,146.89,78.06,34.21,28.0,6.62,140.27,2025-10-27,1.1476
T0004372,P0136,PL04,M00122,182.97,175.91,106.45,34.43,26.65,8.38,167.53,2026-08-23,1.2935
T0004373,P0082,PL05,M00123,143.63,142.41,74.62,29.47,29.15,9.17,133.24,2025-07-05,1.1302
T0004374,P0096,PL06,M00124,364.06,359.21,223.14,56.1,49.92,30.05,329.16,2026-09-02,1.5618
T0004375,P0145,PL07,M00125,281.47,288.9,182.54,39.54,46.16,20.66,268.24,2025-03-14,0.8862
T0004376,P0095,PL08,M00126,237.3,237.14,148.42,40.4,35.05,13.27,223.87,2026-09-30,0.2968
T0004377,P0145,PL01,M00127,135.64,142.13,86.13,25.03,19.84,11.13,131.0,2025-07-05,0.1822
T0004378,P0124,PL02,M00128,1317.43,1346.74,897.29,207.75,192.62,49.08,1297.66,2026-09-29,1.156
T0004379,P0057,PL03,M00129,1040.47,1086.72,638.9,244.71,150.69,52.42,1034.3,2026-02-01,1.0034
T0004380,P0125,PL04,M00130,255.03,249.26,142.3,53.04,38.59,15.33,233.93,2025-09-12,0.2621
T0004381,P0028,PL05,M00131,1112.35,1067.15,573.76,194.06,233.4,65.93,1001.22,2026-05-03,0.9051
T0004382,P0114,PL06,M00132,97.38,93.93,55.11,13.68,18.63,6.51,87.42,2026-02-14,0.1545
T0004383,P0019,PL07,M00133,13.2,12.77,7.2,2.34,2.46,0.77,12.0,2026-02-12,0.473
T0004384,P0002,PL08,M00134,103.94,107.84,66.59,21.15,14.34,5.76,102.08,2025-01-22,0.3631
T0004385,P0010,PL01,M00135,234.83,233.95,149.24,39.37,35.73,9.61,224.34,2025-11-23,1.4093
T0004386,P0098,PL02,M00136,751.93,768.73,435.57,176.56,116.04,40.56,728.17,2025-04-25,0.8513
T0004387,P0109,PL03,M00137,307.51,301.88,168.25,55.8,58.49,19.34,282.54,2025-03-25,0.8007
T0004388,P0085,PL04,M00138,255.68,261.4,132.69,56.46,50.77,21.48,239.92,2026-08-28,0.3267
T0004389,P0078,PL05,M00139,535.47,519.11,294.57,76.4,102.39,45.75,473.36,2025-12-01,0.6417
T0004390,P0037,PL06,M00140,611.42,636.77,370.74,105.81,121.02,39.2,597.57,2026-06-15,1.1599
T0004391,P0037,PL07,M00141,223.37,215.19,141.98,33.37,30.96,8.88,206.31,2025-06-24,0.7344
T0004392,P0032,PL08,M00142,24.66,23.59,13.21,4.24,4.1,2.04,21.55,2026-03-30,0.0728
T0004393,P0116,PL01,M00143,430.28,419.34,247.05,93.65,64.09,14.55,404.79,2026-06-21,0.4386
T0004394,P0012,PL02,M00144,413.93,425.47,242.37,107.88,49.8,25.42,400.05,2026-09-22,0.4754
T0004395,P0009,PL03,M00145,1003.27,967.93,558.79,204.4,129.74,75.0,892.93,2026-08-05,1.0767
T0004396,P0107,PL04,M00146,1025.97,988.53,634.08,149.53,127.53,77.39,911.14,2026-05-20,1.4516
T0004397,P0119,PL05,M00147,509.92,490.21,273.37,95.35,89.95,31.54,458.67,2025-12-19,0.9574
T0004398,P0045,PL06,M00148,1047.46,1102.37,633.07,179.98,194.95,94.37,1008.0,2025-08-05,1.1483
T0004399,P0137,PL07,M00149,271.39,262.2,160.04,50.24,39.18,12.74,249.46,2025-09-21,0.964
T0004400,P0016,PL08,M00150,68.47,66.49,39.06,14.29,8.85,4.29,62.2,2025-10-09,0.9365
T0004401,P0092,PL01,M00151,1991.48,1946.78,1162.92,305.62,318.06,160.18,1786.6,2026-07-31,1.7017
T0004402,P0090,PL02,M00152,757.52,754.17,436.98,123.09,126.55,67.55,686.62,2025-09-08,0.8729
T0004403,P0124,PL03,M00153,697.67,702.05,401.48,172.72,92.76,35.09,666.96,2026-01-09,1.1126
T0004404,P0052,PL04,M00154,1020.08,1020.93,576.64,189.88,175.42,78.99,941.94,2025-01-01,1.058
T0004405,P0023,PL05,M00155,75.5,78.72,45.77,14.84,10.67,7.44,71.28,2025-11-15,0.4604
T0004406,P0141,PL06,M00156,182.08,186.43,105.35,38.84,32.54,9.7,176.73,2025-10-07,0.7736
T0004407,P0094,PL07,M00157,1356.69,1310.24,729.54,267.88,205.38,107.44,1202.8,2026-09-07,1.7127
T0004408,P0143,PL08,M00158,19.61,20.02,10.46,4.62,3.53,1.41,18.61,2025-02-09,0.1461
T0004409,P0097,PL01,M00159,999.19,979.91,573.08,200.18,174.76,31.89,948.02,2025-01-15,1.1907
T0004410,P0051,PL02,M00160,1034.69,1003.32,586.24,164.23,170.29,82.56,920.76,2026-01-27,1.2296
T0004411,P0059,PL03,M00161,1569.86,1538.44,861.08,336.03,226.83,114.5,1423.94,2026-04-15,1.4793
T0004412,P0075,PL04,M00162,51.37,54.03,33.56,11.83,6.75,1.89,52.14,2026-03-19,0.1169
T0004413,P0052,PL05,M00163,111.94,113.35,65.94,22.06,17.44,7.91,105.44,2026-06-03,0.8155
T0004414,P0137,PL06,M00164,508.0,529.32,318.67,93.38,89.95,27.32,502.0,2025-02-22,0.5396
T0004415,P0042,PL07,M00165,791.13,800.54,434.64,156.09,147.74,62.07,738.47,2026-05-11,1.1552
T0004416,P0076,PL08,M00166,173.23,171.33,100.32,27.46,30.83,12.72,158.61,2025-12-15,0.2944
T0004417,P0135,PL01,M00167,372.29,384.17,199.3,79.92,74.52,30.43,353.74,2026-04-30,0.6601
T0004418,P0033,PL02,M00168,531.22,548.48,287.86,120.55,97.32,42.75,505.73,2026-01-29,1.4784
T0004419,P0033,PL03,M00169,1000.75,1048.38,635.75,177.96,142.41,92.26,956.12,2026-11-19,1.4381
T0004420,P0056,PL04,M00170,353.73,353.9,202.88,63.69,64.01,23.32,330.58,2026-05-15,0.9591
T0004421,P0030,PL05,M00171,460.42,450.02,229.78,114.91,76.3,29.03,420.99,2025-04-08,0.4886
T0004422,P0046,PL06,M00172,149.33,148.09,88.53,22.38,24.8,12.38,135.71,2026-07-31,0.2119
T0004423,P0083,PL07,M00173,351.92,352.76,206.17,57.5,61.5,27.59,325.17,2025-03-12,0.7822
T0004424,P0045,PL08,M00174,316.29,329.3,184.83,74.36,46.78,23.33,305.97,2025-10-13,0.3671
T0004425,P0022,PL01,M00175,11.58,12.13,7.27,2.37,1.47,1.02,11.11,2025-05-08,1.213
T0004426,P0121,PL02,M00176,185.51,180.9,101.28,35.31,30.91,13.4,167.5,2025-10-28,0.2637
T0004427,P0099,PL03,M00177,266.9,272.05,150.1,60.0,52.2,9.75,262.3,2025-12-29,1.2255
T0004428,P0071,PL04,M00178,99.88,95.27,61.75,14.0,15.96,3.56,91.71,2026-08-02,0.5571
T0004429,P0139,PL05,M00179,923.6,953.07,539.72,194.69,161.59,57.07,896.0,2026-10-15,1.4685
T0004430,P0063,PL06,M00180,131.24,130.81,72.61,23.19,26.74,8.27,122.54,2025-01-11,0.2511
T0004431,P0091,PL07,M00181,82.76,87.02,48.08,19.54,15.93,3.47,83.55,2026-03-14,0.4329
T0004432,P0075,PL08,M00182,646.3,635.78,313.89,158.84,119.2,43.85,591.93,2025-03-22,1.0561
T0004433,P0116,PL01,M00183,1639.39,1589.47,929.87,280.36,260.69,118.55,1470.92,2025-12-12,1.6386
T0004434,P0054,PL02,M00184,443.1,433.79,251.63,74.69,83.61,23.86,409.93,2025-04-13,0.5214
T0004435,P0086,PL03,M00185,427.52,407.44,231.95,72.77,87.03,15.69,391.75,2025-07-21,0.5559
T0004436,P0117,PL04,M00186,778.93,772.38,460.97,125.7,140.5,45.21,727.17,2025-12-11,0.8727
T0004437,P0013,PL05,M00187,1211.98,1169.3,655.49,253.39,157.73,102.69,1066.61,2026-03-13,1.1031
T0004438,P0028,PL06,M00188,44.88,46.85,24.78,10.7,7.24,4.13,42.72,2025-10-05,0.3323
T0004439,P0150,PL07,M00189,13.8,13.38,7.62,2.54,2.44,0.78,12.6,2025-08-04,0.1195
T0004440,P0136,PL08,M00190,250.38,256.36,147.72,55.69,42.19,10.76,245.6,2026-10-10,0.9898
T0004441,P0057,PL01,M00191,293.5,290.89,162.31,57.23,48.79,22.56,268.33,2026-08-13,1.2871
